SEQUENCE_NUM,RESPONSE_DATE,REFRIGERATOR_COST,INCOME,MORTGAGE,REASON,JOB,YEARS_AT_HOME,WASHER_PURCHASES,DRYER_PURCHASES,OLDEST_INQUIRY,OVEN_PURCHASES,OTHER_PURCHASES,ONLINE_CONV_RATIO,ACTION
536099,2007-10-05,20000,143000.0,185625.0,RESIDEN,Office,1.5,2.0,3.0,73.0,2.0,11.0,0.0,Offer 10% Off
761935,2019-07-22,11100,50350.0,58837.0,RESIDEN,Other,6.0,0.0,0.0,81.0,0.0,10.0,28.79316627,Offer 10% Off
805184,2010-10-27,18200,49653.0,159076.0,RESIDEN,ProfEx,20.0,0.0,0.0,232.0,0.0,27.0,20.41593161,Offer 10% Off
432033,2015-11-10,8200,76268.0,89166.0,COMMERC,Other,23.0,0.0,0.0,342.0,1.0,46.0,29.86957664,Offer 10% Off
933052,2010-10-09,17800,137169.0,182280.0,RESIDEN,Mgr,12.0,0.0,0.0,241.0,0.0,21.0,28.84644812,Offer 10% Off
246540,2015-11-06,8100,26886.0,36527.0,COMMERC,ProfEx,12.0,0.0,0.0,188.0,0.0,13.0,24.86556718,Offer 10% Off
377196,2007-06-05,17200,59698.0,89715.0,0,ProfEx,9.0,0.0,0.0,0.0,1.0,16.0,23.34562321,Offer 10% Off
829094,2014-06-27,21800,48139.0,80114.0,RESIDEN,Other,13.0,0.0,0.0,112.0,1.0,9.0,4.142703972,Offer 10% Off
410076,2006-10-22,13100,69259.0,75149.0,RESIDEN,Office,11.0,0.0,0.0,240.0,3.0,37.0,40.73560441,Offer 10% Off
958964,2020-07-23,17800,100277.0,163702.0,0,Other,0.0,1.0,0.0,257.0,0.0,24.0,36.35403645,Offer 10% Off
305153,2011-03-15,21600,0.0,65935.0,COMMERC,Office,8.0,0.0,0.0,111.0,1.0,5.0,19.42908427,Offer 10% Off
336018,2008-03-01,23800,74390.0,186176.0,0,Other,10.0,0.0,0.0,363.0,1.0,16.0,30.27099531,Offer 10% Off
41243,2016-01-20,9800,79405.0,111563.0,RESIDEN,Office,0.0,0.0,0.0,241.0,1.0,38.0,19.33281003,Offer 10% Off
655857,2009-03-25,7300,131000.0,197500.0,RESIDEN,ProfEx,1.5,0.0,0.0,68.0,2.0,23.0,0.0,Offer 10% Off
507826,2013-03-02,12100,44484.0,64398.0,RESIDEN,Other,3.0,0.0,0.0,263.0,0.0,20.0,28.80398255,Offer 10% Off
846507,2014-07-21,22400,80226.0,111307.0,RESIDEN,Other,0.0,0.0,0.0,187.0,1.0,24.0,38.93617569,Offer 10% Off
638888,2012-05-24,6200,0.0,51732.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.32470709,Offer 10% Off
268893,2012-10-30,10000,87579.0,105000.0,RESIDEN,Other,13.0,0.0,0.0,210.0,3.0,16.0,0.0,Offer 10% Off
126545,2018-05-11,29000,149900.0,201000.0,0,Self,5.0,4.0,4.0,132.0,1.0,29.0,0.0,Offer 10% Off
524269,2007-11-19,21100,55863.0,81406.0,RESIDEN,Mgr,10.0,1.0,0.0,75.0,2.0,27.0,36.76027571,Offer 10% Off
36221,2010-03-23,14200,71979.0,86443.0,RESIDEN,Other,2.0,0.0,0.0,238.0,3.0,25.0,32.13676623,Offer 10% Off
631415,2007-02-22,15300,0.0,92320.0,RESIDEN,Office,28.0,0.0,0.0,326.0,0.0,15.0,15.33556026,Offer 10% Off
779527,2012-01-17,40600,15024.0,65109.0,COMMERC,Office,0.0,0.0,0.0,314.0,0.0,19.0,15.62993741,Offer 10% Off
813322,2012-12-09,10600,50662.0,62491.0,RESIDEN,Other,0.0,0.0,0.0,198.0,1.0,13.0,26.25188835,Offer 10% Off
375629,2013-01-16,11300,54984.0,63958.0,RESIDEN,Mgr,4.0,0.0,0.0,191.0,1.0,16.0,28.08685484,Offer 10% Off
631467,2020-08-12,18200,4927.0,30198.0,RESIDEN,Other,0.0,0.0,0.0,90.0,1.0,19.0,41.23052688,Offer 10% Off
891439,2019-11-27,13400,95084.0,117279.0,COMMERC,Office,4.0,0.0,0.0,146.0,0.0,21.0,39.24466948,Offer 10% Off
441808,2012-07-05,7500,84479.0,104571.0,RESIDEN,ProfEx,23.0,0.0,0.0,48.0,3.0,14.0,33.07501037,Offer 10% Off
920904,2007-07-14,18000,90000.0,120600.0,RESIDEN,Office,25.0,0.0,0.0,273.0,3.0,17.0,0.0,Offer 10% Off
231799,2010-07-23,16300,31800.0,63000.0,RESIDEN,Other,12.0,1.0,5.0,125.0,1.0,14.0,0.0,Offer 10% Off
150478,2005-07-26,44900,95410.0,157649.0,RESIDEN,Other,16.0,0.0,1.0,216.0,4.0,31.0,40.48351525,Offer 10% Off
13676,2021-03-10,23500,0.0,131203.0,COMMERC,Other,0.0,0.0,0.0,319.0,3.0,21.0,31.08415579,Offer 10% Off
565320,2007-11-30,21400,104657.0,147364.0,RESIDEN,Other,7.0,2.0,0.0,149.0,2.0,20.0,46.30507215,Offer 10% Off
667069,2013-12-31,17500,46636.0,72908.0,RESIDEN,Other,7.0,0.0,0.0,110.0,3.0,15.0,41.51229209,Offer 10% Off
129718,2014-08-26,23400,81379.0,105005.0,RESIDEN,Other,0.0,0.0,0.0,187.0,1.0,24.0,37.88976871,Offer 10% Off
357219,2011-12-07,33000,232113.0,46286.0,RESIDEN,Mgr,3.0,0.0,1.0,214.0,2.0,50.0,42.51200002,Offer 10% Off
646640,2009-07-04,9600,0.0,68324.0,COMMERC,Other,0.0,0.0,0.0,356.0,0.0,6.0,36.55426832,Offer 10% Off
130912,2010-09-27,17500,91000.0,116000.0,RESIDEN,ProfEx,0.5,0.0,0.0,189.0,3.0,26.0,0.0,Offer 10% Off
23196,2016-11-06,15000,83000.0,114000.0,RESIDEN,ProfEx,18.0,0.0,0.0,207.0,0.0,27.0,0.0,Offer 10% Off
980751,2019-07-23,11200,44966.0,55114.0,RESIDEN,Office,1.0,0.0,0.0,174.0,1.0,21.0,37.4566221,Offer 10% Off
234857,2009-10-21,11500,47597.57,75937.5,RESIDEN,Other,13.5,0.0,0.0,89.0,0.0,7.0,0.0,Offer 10% Off
604901,2015-01-15,28000,59775.0,87390.0,RESIDEN,Other,8.0,0.0,0.0,138.0,3.0,30.0,41.54380471,Offer 10% Off
725117,2020-10-28,20100,20153.0,94279.0,RESIDEN,Other,21.0,0.0,0.0,227.0,2.0,40.0,36.6966301,Offer 10% Off
727343,2020-11-06,20300,63803.0,89079.0,RESIDEN,ProfEx,21.0,0.0,4.0,324.0,4.0,28.0,45.8759169,Offer 10% Off
245669,2006-07-11,11300,74783.0,100909.0,COMMERC,ProfEx,5.0,0.0,0.0,86.0,0.0,34.0,35.94785471,Offer 10% Off
389840,2014-01-08,17700,36253.0,57420.0,RESIDEN,ProfEx,3.0,0.0,0.0,268.0,1.0,34.0,37.93457008,Offer 10% Off
166576,2017-01-05,15800,71820.0,89739.0,RESIDEN,Other,0.0,1.0,1.0,123.0,1.0,25.0,33.51907044,Offer 10% Off
599749,2020-12-26,21600,30022.0,51337.0,RESIDEN,Other,0.0,0.0,0.0,312.0,0.0,25.0,35.37968123,Offer 10% Off
846098,2012-05-04,5500,85845.0,122205.0,RESIDEN,ProfEx,5.0,0.0,0.0,172.0,1.0,26.0,32.67664088,Offer 10% Off
386879,2016-05-20,11900,201264.0,227295.0,COMMERC,ProfEx,10.0,0.0,0.0,240.0,0.0,22.0,33.77633696,Offer 10% Off
419548,2007-10-30,20600,124323.0,166781.0,RESIDEN,Office,4.0,0.0,1.0,381.0,0.0,51.0,37.16904808,Offer 10% Off
940765,2017-11-09,22800,76502.0,101288.0,RESIDEN,Other,20.0,0.0,0.0,188.0,0.0,12.0,40.35190229,Offer 10% Off
784767,2009-12-22,12500,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.35264423,Offer 10% Off
181720,2016-04-17,11200,29348.0,87351.0,COMMERC,ProfEx,20.0,0.0,0.0,224.0,0.0,11.0,26.1296273,Offer 10% Off
462288,2015-06-18,89900,48811.0,88934.0,RESIDEN,Other,15.0,0.0,0.0,220.0,0.0,16.0,34.57151912,Offer 10% Off
118166,2018-01-29,25000,112000.0,157000.0,RESIDEN,Office,5.5,0.0,0.0,64.0,3.0,9.0,0.0,Offer 10% Off
892364,2018-03-22,26800,124199.0,166404.0,RESIDEN,Mgr,1.0,0.0,0.0,244.0,2.0,23.0,34.50965688,Offer 10% Off
818054,2020-06-24,17200,103519.0,118074.0,RESIDEN,Other,0.0,0.0,0.0,103.0,1.0,21.0,41.41835285,Offer 10% Off
45172,2009-09-15,10800,52600.0,66700.0,RESIDEN,ProfEx,2.0,0.0,0.0,111.0,5.0,26.0,0.0,Offer 10% Off
246739,2011-03-09,21500,84048.0,115705.0,RESIDEN,ProfEx,10.0,0.0,1.0,122.0,1.0,30.0,49.37972914,Offer 10% Off
660190,2020-03-22,15400,50121.0,67755.0,RESIDEN,Other,3.0,0.0,0.0,169.0,0.0,14.0,37.56086276,Offer 10% Off
619079,2013-04-23,13000,39386.0,53149.0,RESIDEN,Other,4.0,0.0,0.0,110.0,1.0,16.0,38.52175901,Offer 10% Off
502520,2017-08-19,20800,155315.0,192038.0,RESIDEN,ProfEx,11.0,0.0,0.0,114.0,0.0,23.0,29.89157194,Offer 10% Off
326224,2005-05-14,31300,106960.0,144201.0,RESIDEN,Other,15.0,0.0,0.0,230.0,0.0,40.0,42.66665957,Offer 10% Off
167863,2011-09-26,27400,0.0,121625.0,RESIDEN,Mgr,7.0,1.0,0.0,154.0,0.0,27.0,33.37381367,Offer 10% Off
706146,2008-07-21,28600,126189.0,167157.0,RESIDEN,ProfEx,19.0,0.0,2.0,239.0,0.0,26.0,31.01274893,Offer 10% Off
95502,2005-06-12,35100,33844.0,55100.0,RESIDEN,Other,0.0,0.0,0.0,0.0,6.0,0.0,34.70302378,Offer 10% Off
166132,2005-06-07,34100,138523.0,196555.0,RESIDEN,ProfEx,21.0,0.0,0.0,185.0,1.0,22.0,38.8960395,Offer 10% Off
345991,2017-01-23,16100,33209.0,52000.0,RESIDEN,Other,8.0,0.0,0.0,91.0,1.0,15.0,0.0,Offer 10% Off
215795,2005-11-27,6700,60301.0,70543.0,COMMERC,ProfEx,5.0,0.0,0.0,196.0,0.0,19.0,32.39759341,Offer 10% Off
270694,2018-12-17,6700,27510.0,42495.0,RESIDEN,Other,2.0,0.0,2.0,172.0,3.0,27.0,41.42859751,Offer 10% Off
670279,2013-09-01,15300,57840.0,86903.0,RESIDEN,Other,0.0,0.0,0.0,111.0,4.0,11.0,38.82617752,Offer 10% Off
379253,2005-06-20,36600,397299.0,512650.0,RESIDEN,ProfEx,4.0,0.0,0.0,198.0,0.0,21.0,43.45832742,Offer 10% Off
342380,2010-12-10,19300,83141.0,112096.0,RESIDEN,Mgr,15.0,0.0,0.0,256.0,5.0,31.0,35.514488,Offer 10% Off
252621,2008-04-26,25300,122933.0,157009.0,RESIDEN,Mgr,3.0,0.0,0.0,281.0,0.0,24.0,38.74080142,Offer 10% Off
641600,2013-09-17,15500,96426.0,122322.0,RESIDEN,Office,12.0,0.0,0.0,226.0,0.0,12.0,40.86810919,Offer 10% Off
918775,2008-09-25,36900,111151.0,155000.0,COMMERC,ProfEx,12.0,0.0,0.0,138.0,0.0,40.0,0.0,Offer 10% Off
817031,2018-07-18,38700,33465.0,71449.0,RESIDEN,ProfEx,6.0,0.0,0.0,173.0,2.0,17.0,25.31284163,Offer 10% Off
660715,2011-01-22,20300,36360.0,57905.0,RESIDEN,Other,0.0,0.0,0.0,215.0,0.0,12.0,39.26309424,Offer 10% Off
564997,2005-12-10,7000,55000.0,63000.0,COMMERC,Other,5.0,0.0,0.0,85.0,3.0,20.0,0.0,Offer 10% Off
918691,2010-08-19,16800,87300.0,155500.0,RESIDEN,Other,3.0,0.0,0.0,1155.0,0.0,0.0,0.0,Offer 10% Off
722288,2012-11-20,10200,34522.0,43076.0,COMMERC,Other,9.0,0.0,0.0,93.0,0.0,3.0,36.84535669,Offer 10% Off
595911,2020-02-17,15000,94705.0,114400.0,RESIDEN,Other,9.0,0.0,0.0,300.0,2.0,19.0,0.0,Offer 10% Off
176700,2015-03-28,35200,234682.0,37079.0,RESIDEN,Mgr,2.0,0.0,1.0,217.0,2.0,50.0,40.41005141,Offer 10% Off
748784,2018-06-14,32600,79874.0,125000.0,RESIDEN,Mgr,30.0,0.0,0.0,341.0,0.0,20.0,0.0,Offer 10% Off
165866,2008-07-09,28100,32470.0,54522.0,RESIDEN,Other,35.0,0.0,0.0,295.0,0.0,23.0,38.7994829,Offer 10% Off
299467,2018-09-14,68100,193298.0,288525.0,RESIDEN,Self,10.0,0.0,0.0,228.0,2.0,25.0,30.39586943,Offer 10% Off
806939,2015-08-15,5800,79296.0,86885.0,RESIDEN,Mgr,19.0,0.0,1.0,308.0,1.0,23.0,39.95910876,Offer 10% Off
879815,2008-10-11,40400,63131.0,109395.0,RESIDEN,Mgr,14.0,0.0,0.0,198.0,0.0,21.0,39.55593621,Offer 10% Off
877370,2018-09-04,52900,48825.0,59418.0,RESIDEN,Office,13.0,0.0,0.0,102.0,1.0,25.0,38.75199499,Offer 10% Off
851425,2019-05-28,10200,69116.0,105228.0,COMMERC,ProfEx,12.0,0.0,8.0,123.0,0.0,36.0,36.12288591,Offer 10% Off
375163,2008-03-04,23900,21549.0,49842.0,RESIDEN,Other,25.0,0.0,0.0,300.0,0.0,12.0,30.20398928,Offer 10% Off
31246,2015-10-08,7500,0.0,51610.0,COMMERC,ProfEx,4.0,0.0,3.0,158.0,2.0,18.0,0.0,Offer 10% Off
386847,2006-06-18,11000,52602.0,61496.0,RESIDEN,Other,13.0,0.0,0.0,107.0,0.0,22.0,37.69910859,Offer 10% Off
542265,2020-05-04,16200,95465.0,114758.0,RESIDEN,Other,7.0,0.0,0.0,298.0,2.0,19.0,32.6225601,Offer 10% Off
533800,2007-05-20,16900,88143.0,115365.0,RESIDEN,Other,19.0,0.0,0.0,282.0,0.0,16.0,24.96285137,Offer 10% Off
603875,2008-11-16,51400,0.0,79910.0,COMMERC,Self,13.0,1.0,0.0,170.0,0.0,21.0,26.25179842,Offer 10% Off
142070,2016-04-20,11300,124205.0,196124.0,COMMERC,Office,0.0,0.0,1.0,333.0,0.0,15.0,40.12016832,Offer 10% Off
545613,2010-03-12,13900,0.0,27779.0,RESIDEN,Other,12.0,0.0,0.0,96.0,1.0,9.0,34.1663452,Offer 10% Off
381679,2018-05-18,30000,48000.0,97000.0,RESIDEN,Office,3.0,0.0,0.0,174.0,2.0,25.0,0.0,Offer 10% Off
337242,2007-12-24,21900,148955.0,118862.0,0,ProfEx,6.0,0.0,0.0,94.0,3.0,34.0,30.32211462,Offer 10% Off
935242,2019-06-19,10600,22000.0,35200.0,RESIDEN,Mgr,13.0,0.0,0.0,90.0,5.0,14.0,0.0,Offer 10% Off
157141,2005-02-05,25900,42105.0,73249.0,RESIDEN,Other,2.0,0.0,0.0,109.0,3.0,22.0,31.80908592,Offer 10% Off
957889,2020-09-07,18800,63836.0,87000.0,RESIDEN,Other,8.0,2.0,1.0,111.0,2.0,33.0,0.0,Offer 10% Off
211025,2012-08-19,8500,0.0,32907.0,COMMERC,Office,18.0,0.0,0.0,170.0,1.0,15.0,35.31271048,Offer 10% Off
394978,2006-03-12,9200,71994.0,95525.0,RESIDEN,Other,16.0,0.0,0.0,127.0,3.0,16.0,25.62193049,Offer 10% Off
653810,2014-02-18,18600,39783.0,59196.0,RESIDEN,Other,17.0,0.0,0.0,280.0,0.0,21.0,29.77480683,Offer 10% Off
781493,2008-11-12,50400,53992.0,63772.0,RESIDEN,Office,12.0,0.0,1.0,99.0,2.0,25.0,40.42570434,Offer 10% Off
845827,2012-08-25,8600,172418.0,251426.0,RESIDEN,Sales,0.0,0.0,0.0,121.0,0.0,22.0,40.92591059,Offer 10% Off
723051,2009-06-26,9400,109991.0,125146.0,RESIDEN,Self,7.0,0.0,1.0,172.0,0.0,18.0,34.81346859,Offer 10% Off
579187,2019-06-14,10500,89000.0,268000.0,COMMERC,ProfEx,0.0,4.0,0.0,121.0,2.0,15.0,0.0,Offer 10% Off
339064,2005-11-29,6700,66587.0,70710.0,RESIDEN,ProfEx,9.0,1.0,0.0,44.0,1.0,24.0,39.73857626,Offer 10% Off
731801,2009-02-11,6000,0.0,95500.0,COMMERC,Mgr,6.0,1.0,2.0,130.0,1.0,22.0,0.0,Offer 10% Off
606892,2007-05-08,16600,0.0,43880.0,RESIDEN,Other,0.0,0.0,0.0,352.0,0.0,15.0,31.53428892,Offer 10% Off
259218,2009-11-19,12000,36346.0,54000.0,RESIDEN,Other,0.0,0.0,0.0,115.0,2.0,19.0,0.0,Offer 10% Off
528703,2015-10-26,8000,61565.0,87624.0,RESIDEN,ProfEx,14.0,0.0,0.0,204.0,0.0,17.0,23.56256501,Offer 10% Off
349518,2021-01-28,22400,130184.0,164189.0,RESIDEN,ProfEx,6.0,0.0,0.0,174.0,0.0,39.0,19.64066727,Offer 10% Off
649192,2014-05-03,20400,60393.0,98247.0,RESIDEN,Office,3.0,0.0,0.0,150.0,0.0,22.0,34.34224939,Offer 10% Off
87186,2008-07-06,27900,90694.0,121543.0,RESIDEN,Mgr,5.0,2.0,1.0,107.0,8.0,15.0,0.838117525,Offer 10% Off
964928,2019-09-04,12000,0.0,87000.0,RESIDEN,Other,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer 10% Off
849047,2012-02-12,50000,69400.0,163000.0,COMMERC,Other,1.3,0.0,1.0,103.0,0.0,13.0,0.0,Offer 10% Off
719898,2014-02-09,18400,116228.0,148722.0,RESIDEN,Other,1.0,0.0,0.0,159.0,2.0,25.0,38.07976182,Offer 10% Off
24561,2016-02-16,10100,32608.0,47377.0,COMMERC,Other,9.0,0.0,0.0,67.0,0.0,3.0,35.69019304,Offer 10% Off
106605,2019-07-20,11100,75392.0,89976.0,RESIDEN,ProfEx,9.0,0.0,0.0,164.0,1.0,12.0,39.27188478,Offer 10% Off
50366,2007-06-19,17400,56111.0,114521.0,COMMERC,Office,2.0,0.0,2.0,155.0,1.0,24.0,38.69508356,Offer 10% Off
663078,2005-06-01,33400,37262.0,76717.0,RESIDEN,Other,9.0,0.0,0.0,131.0,0.0,24.0,32.02105145,Offer 10% Off
929649,2010-01-23,13000,110094.0,145807.0,RESIDEN,ProfEx,2.0,0.0,0.0,285.0,0.0,45.0,35.04547106,Offer 10% Off
925087,2015-08-01,5300,26908.0,36078.0,COMMERC,Other,0.0,0.0,0.0,302.0,0.0,8.0,39.1969854,Offer 10% Off
99850,2012-11-01,10000,0.0,23400.0,COMMERC,0,28.0,0.0,0.0,207.0,1.0,5.0,0.0,Offer 10% Off
488453,2018-01-08,24500,0.0,35543.0,COMMERC,Other,21.0,0.0,0.0,83.0,1.0,15.0,29.8556335,Offer 10% Off
406883,2020-07-28,17900,110332.0,130756.0,RESIDEN,Other,2.0,0.0,1.0,289.0,1.0,47.0,41.9463752,Offer 10% Off
497041,2008-08-08,30300,36014.0,76525.0,RESIDEN,Mgr,14.0,0.0,0.0,89.0,5.0,16.0,34.9372716,Offer 10% Off
154529,2016-10-15,14600,68182.0,83091.0,RESIDEN,Office,5.0,0.0,0.0,136.0,0.0,19.0,24.68413786,Offer 10% Off
783888,2007-11-12,20900,61402.0,88659.0,RESIDEN,ProfEx,9.0,3.0,0.0,164.0,1.0,63.0,40.92143334,Offer 10% Off
260026,2012-01-01,37200,202627.0,268857.0,RESIDEN,ProfEx,3.0,0.0,0.0,248.0,0.0,31.0,31.85939856,Offer 10% Off
566353,2014-04-10,20000,81800.0,106600.0,RESIDEN,Mgr,24.0,0.0,1.0,314.0,1.0,43.0,0.0,Offer 10% Off
889457,2021-03-28,24000,137000.0,204963.0,COMMERC,ProfEx,5.0,0.0,0.0,190.0,1.0,28.0,0.0,Offer 10% Off
72842,2009-09-22,11000,60513.0,110485.0,RESIDEN,Mgr,3.0,1.0,1.0,127.0,1.0,17.0,40.03139332,Offer 10% Off
742670,2010-01-27,13100,70368.0,87407.0,RESIDEN,Other,2.0,0.0,0.0,233.0,3.0,26.0,29.66798564,Offer 10% Off
549501,2018-07-08,36400,204419.0,268745.0,RESIDEN,ProfEx,4.0,0.0,0.0,268.0,0.0,31.0,32.74759312,Offer 10% Off
115254,2016-07-30,13000,38200.0,64764.0,COMMERC,ProfEx,4.0,0.0,0.0,211.0,3.0,18.0,0.0,Offer 10% Off
616862,2007-12-05,21500,125451.0,200594.0,COMMERC,ProfEx,13.0,0.0,0.0,205.0,0.0,22.0,36.89339399,Offer 10% Off
310484,2006-09-19,12600,125688.0,198602.0,COMMERC,Office,0.0,0.0,1.0,345.0,0.0,16.0,39.48382007,Offer New Washer
391749,2010-11-06,18400,16756.0,66340.0,RESIDEN,Office,0.0,0.0,0.0,240.0,0.0,21.0,38.6626294,Offer New Washer
871618,2012-05-07,5700,26927.0,35461.0,RESIDEN,Other,0.0,1.0,0.0,22.0,10.0,6.0,29.43966424,Offer New Washer
137044,2006-04-11,9800,55539.0,73560.0,RESIDEN,Office,4.0,0.0,0.0,86.0,1.0,14.0,26.33161906,Offer New Washer
503695,2009-04-04,7500,42077.0,91676.0,COMMERC,Office,5.5,1.0,4.0,345.0,1.0,30.0,0.0,Offer New Washer
414542,2008-07-27,29000,72478.0,113000.0,RESIDEN,Other,1.5,0.0,6.0,115.0,4.0,12.0,0.0,Offer New Washer
438668,2017-11-23,23100,75837.0,183443.0,0,Other,9.0,0.0,0.0,377.0,0.0,17.0,31.43531612,Offer New Washer
940696,2005-03-08,27000,45482.0,77000.0,RESIDEN,Office,0.8,0.0,0.0,164.0,3.0,19.0,0.0,Offer New Washer
455125,2013-12-17,17200,45900.0,68126.0,COMMERC,Office,4.0,0.0,0.0,111.0,0.0,17.0,34.17904688,Offer New Washer
444941,2015-06-28,3000,47000.0,56400.0,COMMERC,Office,21.0,0.0,0.0,202.0,0.0,20.0,0.0,Offer New Washer
119118,2008-01-17,22500,73567.0,88157.0,RESIDEN,Other,2.0,0.0,0.0,111.0,1.0,30.0,33.51922814,Offer New Washer
284458,2012-10-01,9400,71600.0,99682.0,RESIDEN,Other,16.0,0.0,0.0,159.0,4.0,16.0,25.60722823,Offer New Washer
556217,2012-07-17,7800,109000.0,123500.0,RESIDEN,Self,6.0,0.0,1.0,174.0,0.0,19.0,0.0,Offer New Washer
312858,2009-12-04,12200,27118.0,87982.0,COMMERC,ProfEx,19.0,0.0,0.0,232.0,0.0,11.0,25.2354388,Offer New Washer
178038,2009-04-08,7700,35100.0,45000.0,RESIDEN,Office,10.0,0.0,0.0,207.0,1.0,23.0,0.0,Offer New Washer
959470,2012-09-20,9200,55643.0,75267.0,COMMERC,Other,2.0,0.0,1.0,225.0,2.0,15.0,35.62935439,Offer New Washer
520254,2005-08-10,50800,48667.0,63130.0,RESIDEN,Office,12.0,0.0,1.0,98.0,1.0,26.0,40.02592041,Offer New Washer
591898,2008-10-12,40600,362909.0,466731.0,COMMERC,ProfEx,4.0,0.0,0.0,306.0,4.0,14.0,42.93033947,Offer New Washer
493014,2016-10-14,14500,41911.0,54985.0,RESIDEN,ProfEx,4.0,0.0,0.0,255.0,0.0,35.0,38.72467961,Offer New Washer
273218,2011-10-03,27600,74964.0,118507.0,RESIDEN,Other,5.0,0.0,0.0,92.0,1.0,32.0,39.14675577,Offer New Washer
921132,2017-02-04,16400,21857.0,51994.0,COMMERC,ProfEx,7.0,0.0,0.0,202.0,0.0,14.0,0.0,Offer New Washer
237825,2015-01-22,28300,126942.0,166797.0,RESIDEN,Mgr,0.0,0.0,0.0,245.0,1.0,23.0,33.394854,Offer New Washer
483323,2007-04-21,16300,69327.0,102426.0,COMMERC,ProfEx,8.0,0.0,0.0,247.0,1.0,12.0,36.4090945,Offer New Washer
528147,2007-06-26,17600,44571.0,66088.0,COMMERC,Office,2.0,0.0,0.0,126.0,0.0,17.0,30.87190179,Offer New Washer
201441,2019-02-08,8100,78977.0,91995.0,RESIDEN,Mgr,19.0,0.0,0.0,297.0,1.0,23.0,38.82094029,Offer New Washer
772418,2018-09-22,1100,25860.0,39025.0,COMMERC,Other,10.5,0.0,0.0,94.0,1.0,9.0,0.0,Offer New Washer
639838,2009-12-28,12700,72760.0,83604.0,RESIDEN,Office,6.0,2.0,3.0,190.0,3.0,29.0,37.36856046,Offer New Washer
884284,2016-07-20,12900,105638.0,112608.0,RESIDEN,Other,17.0,0.0,2.0,208.0,2.0,16.0,39.67790581,Offer New Washer
607138,2005-12-16,7200,98691.0,115750.0,COMMERC,Office,22.0,0.0,0.0,118.0,0.0,11.0,37.72035861,Offer New Washer
760615,2018-02-27,26000,43314.0,71303.0,RESIDEN,Other,8.0,0.0,7.0,246.0,3.0,23.0,43.21523351,Offer New Washer
677620,2008-10-18,41700,0.0,854114.0,COMMERC,Other,18.0,0.0,0.0,189.0,1.0,23.0,43.25877898,Offer New Washer
827245,2015-08-20,6000,22859.0,32200.0,RESIDEN,Other,4.0,0.0,0.0,83.0,3.0,20.0,0.0,Offer New Washer
575175,2010-04-11,14700,51829.0,69136.0,RESIDEN,Other,14.0,0.0,0.0,170.0,0.0,18.0,35.63539385,Offer New Washer
190600,2009-01-18,5100,74071.0,97064.0,RESIDEN,Other,0.0,0.0,0.0,121.0,2.0,9.0,36.40172955,Offer New Washer
861579,2009-06-20,9300,59617.0,67709.0,COMMERC,Other,4.0,0.0,1.0,244.0,1.0,16.0,35.96828075,Offer New Washer
357051,2021-03-29,24000,18655.0,48800.0,COMMERC,Other,3.0,0.0,0.0,66.0,3.0,12.0,0.0,Offer New Washer
463644,2007-10-14,20200,61303.0,97780.0,COMMERC,ProfEx,17.0,0.0,1.0,632.0,1.0,24.0,20.73703901,Offer New Washer
436798,2008-10-07,39700,134586.0,193219.0,RESIDEN,Mgr,0.0,1.0,0.0,179.0,0.0,25.0,32.04113397,Offer New Washer
710166,2014-05-06,20500,53438.0,118731.0,RESIDEN,ProfEx,14.0,0.0,0.0,259.0,0.0,20.0,26.14692719,Offer New Washer
185955,2006-08-29,12200,206613.0,232176.0,COMMERC,ProfEx,10.0,0.0,1.0,237.0,0.0,22.0,30.68943921,Offer New Washer
86175,2011-05-27,23500,75708.0,102198.0,RESIDEN,Mgr,2.0,0.0,0.0,231.0,5.0,23.0,42.17978642,Offer New Washer
375807,2009-06-21,9300,78000.0,97700.0,RESIDEN,Mgr,12.0,0.0,2.0,89.0,4.0,29.0,0.0,Offer New Washer
503464,2005-06-02,33500,240157.0,42013.0,RESIDEN,Mgr,3.0,0.0,2.0,202.0,2.0,50.0,41.64479426,Offer New Washer
167899,2013-04-13,12800,85251.0,114023.0,RESIDEN,ProfEx,1.0,1.0,2.0,144.0,0.0,33.0,31.91327241,Offer New Washer
43949,2019-03-16,8800,33395.0,51057.0,RESIDEN,Office,2.0,0.0,0.0,81.0,1.0,20.0,16.88303101,Offer New Washer
557896,2013-08-26,15200,47453.0,73068.0,RESIDEN,ProfEx,20.0,0.0,0.0,197.0,0.0,16.0,22.38385656,Offer New Washer
471554,2008-11-14,50800,44992.0,108486.0,COMMERC,Self,6.0,0.0,0.0,205.0,2.0,36.0,40.771305,Offer New Washer
978598,2012-06-20,7000,53194.0,81150.0,COMMERC,ProfEx,14.0,7.0,0.0,184.0,2.0,28.0,0.0,Offer New Washer
774872,2008-02-22,23500,55731.0,89079.0,RESIDEN,Mgr,4.0,0.0,0.0,274.0,1.0,25.0,33.50940904,Offer New Washer
475059,2016-05-12,11700,68059.0,86216.0,RESIDEN,Other,3.0,0.0,0.0,176.0,0.0,35.0,30.25396992,Offer New Washer
503359,2009-05-19,8500,58327.0,75044.0,COMMERC,Mgr,2.0,0.0,2.0,123.0,0.0,22.0,28.11181383,Offer New Washer
