SEQUENCE_NUM,RESPONSE_DATE,REFRIGERATOR_COST,INCOME,MORTGAGE,REASON,JOB,YEARS_AT_HOME,WASHER_PURCHASES,DRYER_PURCHASES,OLDEST_INQUIRY,OVEN_PURCHASES,OTHER_PURCHASES,ONLINE_CONV_RATIO,ACTION
703027,2016-07-10,12700,105293.0,121416.0,0,Office,14.0,0.0,0.0,250.0,0.0,16.0,35.28716643,Offer 10% Off
220005,2013-02-12,11900,58104.0,77870.0,COMMERC,Other,7.0,0.0,0.0,69.0,1.0,19.0,0.0,Offer 10% Off
364252,2005-03-09,27000,0.0,38441.0,RESIDEN,Other,8.0,1.0,0.0,85.0,0.0,14.0,23.69117601,Offer 10% Off
537314,2006-08-30,12200,61302.0,90873.0,RESIDEN,Other,2.0,0.0,0.0,36.0,1.0,4.0,39.97361315,Offer 10% Off
819422,2007-07-07,17900,70046.0,135917.0,RESIDEN,Self,1.0,1.0,2.0,138.0,0.0,16.0,38.2892023,Offer 10% Off
709304,2018-09-30,3000,0.0,8800.0,COMMERC,Other,2.0,0.0,1.0,78.0,0.0,3.0,0.0,Offer 10% Off
924278,2015-05-03,42700,9330.0,67950.0,COMMERC,Office,0.0,0.0,0.0,306.0,0.0,19.0,12.84600617,Offer 10% Off
571155,2007-04-22,16400,50941.0,78801.0,RESIDEN,ProfEx,4.0,0.0,0.0,266.0,2.0,32.0,32.90435701,Offer 10% Off
237487,2020-04-26,16000,65901.0,85627.0,RESIDEN,Office,5.0,0.0,0.0,117.0,0.0,20.0,21.44534142,Offer 10% Off
180217,2017-11-14,22900,95321.0,123082.0,RESIDEN,Self,3.0,0.0,0.0,205.0,2.0,26.0,34.05349114,Offer 10% Off
906121,2010-07-18,16200,43794.0,69458.0,COMMERC,Office,2.0,0.0,0.0,141.0,0.0,18.0,31.10952867,Offer 10% Off
364650,2011-02-22,21000,131378.0,199687.0,COMMERC,ProfEx,12.0,0.0,0.0,209.0,0.0,21.0,37.09927911,Offer 10% Off
53086,2015-03-21,33900,232317.0,38412.0,RESIDEN,Mgr,2.0,0.0,2.0,213.0,3.0,50.0,42.5578291,Offer 10% Off
908998,2011-04-22,22500,48405.0,86989.0,RESIDEN,Other,14.0,0.0,0.0,95.0,1.0,9.0,4.029951372,Offer 10% Off
329256,2015-09-12,6700,58741.0,68225.0,RESIDEN,ProfEx,9.0,0.0,3.0,174.0,1.0,31.0,23.58701323,Offer 10% Off
767176,2020-02-10,15000,163000.0,207562.0,RESIDEN,ProfEx,6.0,0.0,0.0,248.0,1.0,27.0,0.0,Offer 10% Off
76204,2007-10-06,20000,87800.0,163800.0,0,Mgr,14.0,2.0,6.0,244.0,0.0,25.0,0.0,Offer 10% Off
565542,2005-05-29,33000,138000.0,190000.0,RESIDEN,ProfEx,22.0,0.0,0.0,188.0,1.0,22.0,0.0,Offer 10% Off
259218,2009-11-19,12000,36346.0,54000.0,RESIDEN,Other,0.0,0.0,0.0,115.0,2.0,19.0,0.0,Offer 10% Off
788375,2010-01-06,12800,42801.0,51123.0,COMMERC,Other,23.0,0.0,1.0,128.0,0.0,22.0,39.38959461,Offer 10% Off
806718,2006-10-21,13000,40996.0,58938.0,RESIDEN,Mgr,0.0,0.0,0.0,0.0,0.0,0.0,35.80961273,Offer 10% Off
182657,2005-12-31,7600,77518.0,83727.0,RESIDEN,0,4.0,0.0,0.0,0.0,0.0,0.0,22.65514029,Offer 10% Off
29718,2019-07-30,11300,0.0,73121.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.57724619,Offer 10% Off
814635,2021-01-24,22300,71800.0,100000.0,RESIDEN,Sales,0.1,0.0,0.0,220.0,1.0,26.0,0.0,Offer 10% Off
171690,2007-03-26,15900,65827.0,97935.0,RESIDEN,Office,1.0,0.0,0.0,160.0,4.0,20.0,32.60020273,Offer 10% Off
130105,2018-04-07,27500,54511.0,84470.0,RESIDEN,Other,9.0,0.0,1.0,140.0,3.0,29.0,40.2782983,Offer 10% Off
213907,2013-03-25,12500,53060.0,67500.0,RESIDEN,Office,16.0,0.0,5.0,184.0,0.0,15.0,0.0,Offer 10% Off
491561,2016-02-26,10200,65803.0,85155.0,COMMERC,Other,15.0,0.0,0.0,218.0,0.0,36.0,36.18219201,Offer 10% Off
55410,2021-03-30,24100,57041.0,92081.0,RESIDEN,Other,7.0,0.0,0.0,230.0,0.0,19.0,35.89670864,Offer 10% Off
593725,2013-08-29,15200,90108.0,118941.0,COMMERC,Mgr,2.0,0.0,2.0,171.0,0.0,25.0,41.15750106,Offer 10% Off
255372,2005-09-02,89000,54576.0,92937.0,RESIDEN,Other,16.0,0.0,0.0,209.0,0.0,15.0,35.85997068,Offer 10% Off
641986,2014-07-02,21900,66859.0,104878.0,RESIDEN,Office,7.0,0.0,1.0,117.0,1.0,18.0,38.88482694,Offer 10% Off
768875,2010-11-17,18700,37883.0,64763.0,COMMERC,Other,25.0,0.0,0.0,237.0,0.0,13.0,23.62120307,Offer 10% Off
572222,2011-08-05,25500,143881.0,178914.0,RESIDEN,ProfEx,7.0,0.0,0.0,323.0,0.0,35.0,37.57582197,Offer 10% Off
904705,2017-05-07,18200,55406.0,78682.0,RESIDEN,Other,0.0,0.0,0.0,123.0,0.0,39.0,33.6938313,Offer 10% Off
548704,2009-09-17,10800,83441.0,92148.0,RESIDEN,Mgr,5.0,0.0,0.0,119.0,1.0,26.0,40.97863532,Offer 10% Off
844324,2017-08-30,21000,90267.0,134000.0,COMMERC,ProfEx,7.0,0.0,0.0,161.0,0.0,32.0,0.0,Offer 10% Off
63352,2016-07-23,12900,117900.0,143433.0,RESIDEN,Mgr,6.0,0.0,0.0,228.0,0.0,35.0,47.61976353,Offer 10% Off
158499,2005-10-06,5000,73126.0,87500.0,RESIDEN,Other,1.0,0.0,0.0,126.0,2.0,10.0,0.0,Offer 10% Off
538529,2007-05-14,16800,23670.0,41879.0,RESIDEN,Mgr,17.0,1.0,0.0,106.0,0.0,17.0,26.69671626,Offer 10% Off
356255,2019-05-16,10000,75000.0,103600.0,COMMERC,Mgr,17.6,0.0,0.0,171.0,0.0,24.0,0.0,Offer 10% Off
654793,2019-05-18,10000,76700.0,97800.0,RESIDEN,Other,25.0,0.0,10.0,205.0,3.0,26.0,0.0,Offer 10% Off
202548,2009-05-16,8500,48961.0,73550.0,COMMERC,Other,11.0,6.0,1.0,145.0,4.0,11.0,0.0,Offer 10% Off
771433,2017-07-14,20000,126324.0,171450.0,0,Mgr,26.0,0.0,5.0,330.0,1.0,28.0,0.0,Offer 10% Off
70279,2019-10-22,12800,71531.0,87256.0,COMMERC,Office,26.0,0.0,0.0,167.0,1.0,14.0,40.37613759,Offer 10% Off
899864,2006-06-21,11000,108095.0,137000.0,RESIDEN,ProfEx,3.0,0.0,0.0,277.0,1.0,46.0,0.0,Offer 10% Off
123860,2016-09-05,13700,35825.0,66612.0,RESIDEN,Office,22.0,0.0,0.0,232.0,2.0,29.0,26.70247344,Offer 10% Off
173297,2016-04-30,11500,44097.0,58336.0,RESIDEN,Office,0.0,0.0,0.0,173.0,0.0,20.0,38.19162602,Offer 10% Off
390722,2015-07-06,4000,45000.0,58350.0,COMMERC,Mgr,3.5,0.0,0.0,162.0,3.0,16.0,0.0,Offer 10% Off
777070,2020-08-08,18100,73356.0,86885.0,RESIDEN,Other,10.0,0.0,0.0,74.0,3.0,12.0,31.57101889,Offer 10% Off
674240,2019-10-01,12500,10035.0,61897.0,COMMERC,Other,6.0,1.0,1.0,369.0,0.0,21.0,14.73359483,Offer 10% Off
361723,2015-06-13,77400,87651.0,224630.0,COMMERC,Self,9.0,0.0,2.0,73.0,3.0,13.0,40.92979326,Offer 10% Off
588708,2005-07-07,40300,33299.0,73380.0,RESIDEN,ProfEx,4.0,0.0,0.0,185.0,1.0,18.0,24.37448111,Offer 10% Off
478176,2007-09-23,19900,170947.0,222227.0,RESIDEN,Office,13.0,0.0,0.0,220.0,1.0,31.0,42.23579636,Offer 10% Off
305773,2013-11-12,16500,45441.0,76145.0,RESIDEN,Mgr,4.0,0.0,0.0,124.0,1.0,8.0,28.17345068,Offer 10% Off
593801,2008-07-22,28700,133188.0,179454.0,RESIDEN,ProfEx,1.0,1.0,0.0,223.0,1.0,19.0,41.13615926,Offer 10% Off
707442,2014-11-20,25800,0.0,51824.0,RESIDEN,Other,0.0,0.0,0.0,90.0,0.0,12.0,28.54647846,Offer 10% Off
801488,2020-09-25,19300,76807.0,103026.0,COMMERC,Mgr,13.0,0.0,0.0,169.0,0.0,27.0,34.87635872,Offer 10% Off
937099,2017-07-27,20100,137009.0,286955.0,COMMERC,Mgr,3.0,0.0,0.0,197.0,0.0,14.0,30.08535009,Offer 10% Off
975241,2009-08-02,10000,84000.0,132965.0,RESIDEN,Sales,30.0,0.0,0.0,326.0,1.0,24.0,0.0,Offer 10% Off
848876,2019-05-15,10000,5200.0,53095.0,COMMERC,Other,5.0,3.0,3.0,234.0,3.0,17.0,0.0,Offer 10% Off
981167,2016-07-03,12600,45633.0,77578.0,RESIDEN,ProfEx,19.0,0.0,0.0,210.0,0.0,15.0,23.91561488,Offer 10% Off
254299,2013-09-21,15600,51990.0,141518.0,RESIDEN,Other,1.0,0.0,0.0,273.0,3.0,43.0,39.30182319,Offer 10% Off
545613,2010-03-12,13900,0.0,27779.0,RESIDEN,Other,12.0,0.0,0.0,96.0,1.0,9.0,34.1663452,Offer 10% Off
843003,2007-02-06,15000,42000.0,111351.0,RESIDEN,Other,6.0,0.0,6.0,226.0,0.0,17.0,0.0,Offer 10% Off
434453,2010-03-17,14000,46541.0,64338.0,RESIDEN,Other,0.0,0.0,0.0,204.0,1.0,12.0,28.36479851,Offer 10% Off
858553,2014-07-25,22400,18371.0,38311.0,RESIDEN,Other,1.0,0.0,0.0,37.0,2.0,3.0,29.4760034,Offer 10% Off
222895,2018-06-25,33900,231455.0,290039.0,RESIDEN,ProfEx,4.0,0.0,0.0,223.0,0.0,30.0,16.6894908,Offer 10% Off
511718,2005-09-04,1800,48649.0,57037.0,COMMERC,Other,5.0,3.0,2.0,77.0,1.0,17.0,0.0,Offer 10% Off
831964,2018-09-24,2000,22608.0,0.0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer 10% Off
879087,2009-11-07,11900,0.0,39433.0,COMMERC,Other,0.0,0.0,1.0,81.0,0.0,9.0,35.50366426,Offer 10% Off
334091,2020-03-06,15200,102925.0,114520.0,COMMERC,Office,3.0,0.0,0.0,137.0,0.0,22.0,36.44647661,Offer 10% Off
712719,2012-08-10,8300,0.0,41438.0,COMMERC,Other,0.0,0.0,0.0,303.0,0.0,12.0,30.10407144,Offer 10% Off
753610,2014-09-15,23900,0.0,62276.0,RESIDEN,Other,26.0,0.0,0.0,127.0,0.0,8.0,20.40782558,Offer 10% Off
725670,2005-05-12,31100,136521.0,188264.0,RESIDEN,ProfEx,1.0,1.0,0.0,228.0,2.0,19.0,38.51864488,Offer 10% Off
154561,2010-01-30,13200,58549.0,81381.0,RESIDEN,Office,13.0,0.0,0.0,95.0,0.0,24.0,38.41275614,Offer 10% Off
583706,2017-06-10,19000,172108.0,195892.0,RESIDEN,ProfEx,10.0,0.0,0.0,277.0,0.0,38.0,24.4756899,Offer 10% Off
815501,2013-08-18,15000,5627.0,64962.0,RESIDEN,Sales,0.0,0.0,0.0,342.0,0.0,6.0,39.9967104,Offer 10% Off
715708,2012-04-07,4500,118000.0,146870.0,COMMERC,ProfEx,4.5,2.0,0.0,204.0,1.0,20.0,0.0,Offer 10% Off
943605,2014-07-14,22200,98624.0,140938.0,RESIDEN,ProfEx,0.0,0.0,0.0,207.0,0.0,20.0,29.21889542,Offer 10% Off
816063,2005-07-01,39100,68135.0,108723.0,RESIDEN,Mgr,15.0,0.0,1.0,194.0,0.0,22.0,38.57899271,Offer 10% Off
772986,2005-04-16,28600,31634.0,65157.0,0,Office,5.0,0.0,0.0,119.0,1.0,6.0,40.15941876,Offer 10% Off
250893,2012-08-05,8200,47700.0,60000.0,RESIDEN,Other,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Offer 10% Off
188034,2012-11-26,10300,0.0,51053.0,COMMERC,Other,10.0,1.0,0.0,307.0,2.0,12.0,34.48387841,Offer 10% Off
898508,2014-08-29,23500,18989.0,51607.0,RESIDEN,Other,26.0,0.0,1.0,207.0,0.0,24.0,27.55140882,Offer 10% Off
956757,2009-12-27,12600,49986.0,67896.0,RESIDEN,Mgr,3.0,0.0,0.0,190.0,1.0,17.0,29.26631718,Offer 10% Off
82234,2005-06-09,34600,27851.0,42623.0,RESIDEN,Mgr,6.0,0.0,0.0,46.0,0.0,7.0,35.13109271,Offer 10% Off
185963,2016-10-17,14600,67997.0,87000.0,RESIDEN,Other,11.0,1.0,0.0,93.0,3.0,23.0,0.0,Offer 10% Off
935012,2006-07-05,11200,56877.0,65125.0,COMMERC,Other,6.0,2.0,0.0,12.0,0.0,1.0,33.24121888,Offer 10% Off
834964,2014-12-18,26900,69446.0,104590.0,RESIDEN,ProfEx,11.0,0.0,0.0,287.0,1.0,32.0,41.49906043,Offer 10% Off
166132,2005-06-07,34100,138523.0,196555.0,RESIDEN,ProfEx,21.0,0.0,0.0,185.0,1.0,22.0,38.8960395,Offer 10% Off
351866,2015-08-02,5300,97132.0,117343.0,COMMERC,Office,22.0,0.0,0.0,110.0,1.0,11.0,35.8385427,Offer 10% Off
264535,2011-04-20,22400,71784.0,101695.0,RESIDEN,Other,0.0,2.0,1.0,240.0,2.0,14.0,42.81636756,Offer 10% Off
940499,2016-02-21,10200,70882.0,98154.0,RESIDEN,Other,16.0,0.0,0.0,153.0,3.0,15.0,25.1199559,Offer 10% Off
676603,2008-04-15,25000,86000.0,120000.0,RESIDEN,Mgr,6.0,2.0,1.0,106.0,8.0,16.0,0.0,Offer 10% Off
626889,2010-12-06,19100,129111.0,197592.0,COMMERC,ProfEx,12.0,0.0,0.0,207.0,0.0,21.0,36.14177784,Offer 10% Off
671787,2007-10-08,20000,9722.0,173518.0,COMMERC,Mgr,21.0,0.0,0.0,89.0,2.0,20.0,31.12087741,Offer 10% Off
850526,2008-04-01,24900,17139.0,33269.0,RESIDEN,Other,16.0,3.0,0.0,124.0,1.0,18.0,26.27583242,Offer 10% Off
472046,2018-02-28,26000,45963.0,74279.0,RESIDEN,Other,20.0,0.0,0.0,296.0,1.0,29.0,37.91727288,Offer 10% Off
438004,2016-01-14,9600,50655.0,59502.0,RESIDEN,Other,0.0,0.0,0.0,93.0,0.0,20.0,37.98235351,Offer 10% Off
749820,2020-09-29,19400,86219.0,126904.0,COMMERC,Other,0.0,0.0,0.0,0.0,0.0,0.0,34.48084978,Offer 10% Off
507091,2019-06-09,10400,51200.0,76125.0,RESIDEN,Other,12.0,0.0,0.0,132.0,0.0,16.0,0.0,Offer 10% Off
214674,2013-09-08,15400,180017.0,206148.0,RESIDEN,Mgr,2.0,0.0,2.0,196.0,1.0,49.0,36.41734258,Offer 10% Off
510531,2013-04-03,12700,0.0,41396.0,COMMERC,Other,0.0,0.0,0.0,303.0,1.0,8.0,27.98946659,Offer 10% Off
44972,2011-12-23,35500,142713.0,196335.0,RESIDEN,ProfEx,21.0,0.0,0.0,192.0,1.0,22.0,35.64744257,Offer 10% Off
570897,2006-02-19,8700,60237.0,69891.0,RESIDEN,Other,3.0,0.0,0.0,321.0,0.0,9.0,32.28031362,Offer 10% Off
295949,2009-10-11,11300,0.0,66345.0,COMMERC,Other,0.0,0.0,0.0,357.0,0.0,6.0,34.60197381,Offer 10% Off
149608,2005-11-22,6500,78741.0,90599.0,RESIDEN,ProfEx,0.0,0.0,0.0,0.0,0.0,0.0,29.19886067,Offer 10% Off
186622,2013-07-22,14800,86861.0,93341.0,COMMERC,Office,0.0,0.0,0.0,162.0,0.0,26.0,42.89716211,Offer 10% Off
834247,2012-03-26,3600,61584.0,61800.0,COMMERC,ProfEx,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer 10% Off
840465,2009-09-19,10900,49406.0,83074.0,COMMERC,Other,1.0,0.0,1.0,192.0,0.0,13.0,30.12455569,Offer 10% Off
589987,2008-04-14,25000,191600.0,231000.0,RESIDEN,Other,0.0,0.0,3.0,107.0,1.0,27.0,0.0,Offer 10% Off
495851,2014-03-13,19200,54483.0,81690.0,RESIDEN,Other,16.0,0.0,0.0,199.0,0.0,21.0,37.74942653,Offer 10% Off
536361,2011-08-14,25700,23047.0,76575.0,RESIDEN,Other,0.0,2.0,1.0,105.0,2.0,26.0,29.29663349,Offer 10% Off
843478,2010-05-15,15000,0.0,68020.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.920694367,Offer 10% Off
220277,2012-11-25,10300,82889.0,97189.0,RESIDEN,Mgr,2.0,0.0,0.0,83.0,2.0,24.0,39.53698719,Offer 10% Off
353891,2010-05-12,15000,54000.0,72865.0,RESIDEN,Office,2.9,0.0,1.0,145.0,1.0,15.0,0.0,Offer 10% Off
343970,2013-02-16,12000,76799.0,83864.0,RESIDEN,Mgr,8.0,0.0,0.0,102.0,0.0,22.0,27.17193008,Offer 10% Off
462447,2012-12-15,10700,50210.0,64838.0,COMMERC,Other,9.0,0.0,0.0,95.0,2.0,34.0,40.39623344,Offer 10% Off
734066,2007-10-04,20000,104000.0,139900.0,RESIDEN,Other,15.0,1.0,1.0,95.0,4.0,49.0,0.0,Offer 10% Off
692090,2011-04-06,22100,57000.0,83000.0,RESIDEN,Other,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer 10% Off
471011,2019-03-10,8700,62600.0,77600.0,RESIDEN,Other,0.5,1.0,0.0,351.0,3.0,13.0,0.0,Offer 10% Off
111809,2007-10-28,20500,106839.0,144460.0,RESIDEN,Other,13.0,1.0,1.0,108.0,4.0,49.0,39.68708944,Offer 10% Off
525313,2016-05-19,11900,52814.0,72000.0,RESIDEN,Other,12.0,0.0,0.0,124.0,0.0,20.0,0.0,Offer 10% Off
570441,2021-01-10,21900,108000.0,144940.0,RESIDEN,Other,13.0,0.0,0.0,261.0,1.0,22.0,0.0,Offer 10% Off
219885,2005-02-23,26500,77198.0,131090.0,RESIDEN,Office,0.0,0.0,0.0,313.0,0.0,24.0,37.83016379,Offer 10% Off
386808,2005-04-19,28900,225000.0,285000.0,RESIDEN,ProfEx,15.0,0.0,1.0,259.0,2.0,26.0,0.0,Offer 10% Off
499434,2013-08-11,15000,100000.0,115000.0,RESIDEN,ProfEx,1.0,0.0,0.0,129.0,0.0,30.0,0.0,Offer 10% Off
708815,2020-02-15,15000,62000.0,94575.0,COMMERC,ProfEx,23.0,0.0,0.0,238.0,1.0,24.0,0.0,Offer 10% Off
106296,2011-03-17,21600,43449.0,68744.0,RESIDEN,Office,11.0,0.0,1.0,122.0,1.0,22.0,40.91647738,Offer 10% Off
889971,2009-05-18,8500,53459.0,62678.0,RESIDEN,Mgr,13.0,0.0,0.0,117.0,0.0,18.0,30.05290208,Offer 10% Off
974922,2020-03-04,15100,0.0,32289.0,RESIDEN,Other,13.0,0.0,0.0,82.0,1.0,9.0,33.53470838,Offer 10% Off
99753,2011-10-29,28900,91683.0,127833.0,RESIDEN,ProfEx,0.0,1.0,0.0,187.0,3.0,37.0,33.16875685,Offer 10% Off
747164,2006-07-03,11200,32562.0,47220.0,RESIDEN,Other,8.0,0.0,1.0,151.0,7.0,29.0,38.01913505,Offer 10% Off
947276,2013-05-11,13300,153411.0,182014.0,RESIDEN,ProfEx,7.0,0.0,0.0,198.0,3.0,25.0,41.98711554,Offer 10% Off
169672,2007-07-27,18300,90337.0,103864.0,COMMERC,ProfEx,3.0,0.0,0.0,119.0,0.0,25.0,39.72048898,Offer 10% Off
526304,2018-03-02,26000,47067.0,63292.0,RESIDEN,Office,17.0,0.0,0.0,175.0,2.0,21.0,33.67314644,Offer 10% Off
24561,2016-02-16,10100,32608.0,47377.0,COMMERC,Other,9.0,0.0,0.0,67.0,0.0,3.0,35.69019304,Offer 10% Off
244142,2008-01-21,22600,0.0,45744.0,RESIDEN,Other,0.0,0.0,0.0,84.0,0.0,12.0,28.45387692,Offer 10% Off
442395,2012-08-04,8200,72986.0,87621.0,RESIDEN,Office,14.0,0.0,1.0,87.0,0.0,9.0,24.69743042,Offer 10% Off
766802,2015-10-20,7800,58364.0,66688.0,RESIDEN,Other,3.0,0.0,2.0,115.0,3.0,18.0,37.92927387,Offer 10% Off
686913,2020-03-16,15300,84989.0,98781.0,COMMERC,Office,0.0,0.0,0.0,185.0,0.0,25.0,43.0169776,Offer 10% Off
811190,2017-09-13,21400,85609.0,108469.0,RESIDEN,Mgr,24.0,0.0,1.0,306.0,0.0,43.0,39.91928991,Offer 10% Off
358147,2019-12-31,14000,50890.0,68722.0,RESIDEN,Other,8.0,0.0,1.0,136.0,2.0,49.0,29.44804553,Offer 10% Off
832268,2005-05-10,30900,106717.0,0.0,RESIDEN,Mgr,4.0,2.0,4.0,172.0,0.0,13.0,47.79590611,Offer 10% Off
946652,2018-07-25,40000,0.0,850000.0,COMMERC,Other,17.0,0.0,0.0,187.0,1.0,24.0,0.0,Offer 10% Off
583856,2006-07-26,11700,69100.0,85000.0,RESIDEN,Mgr,3.8,3.0,0.0,80.0,0.0,22.0,0.0,Offer 10% Off
923614,2014-09-23,24200,39808.0,0.0,RESIDEN,Self,3.0,1.0,0.0,185.0,0.0,16.0,51.63038059,Offer 10% Off
524765,2019-05-12,10000,124000.0,192000.0,COMMERC,Office,0.0,0.0,1.0,347.0,0.0,16.0,0.0,Offer 10% Off
767651,2008-01-03,22200,93947.0,116176.0,RESIDEN,Self,2.0,0.0,0.0,205.0,2.0,26.0,34.93940311,Offer 10% Off
388754,2005-01-11,25000,83624.0,116976.0,RESIDEN,ProfEx,9.0,0.0,0.0,130.0,0.0,19.0,29.42773368,Offer 10% Off
521940,2005-11-30,6800,138691.0,160063.0,COMMERC,ProfEx,12.0,0.0,0.0,208.0,0.0,19.0,19.33336736,Offer 10% Off
882945,2011-12-06,32900,0.0,55657.0,0,0,1.0,1.0,3.0,210.0,10.0,15.0,1.909225163,Offer 10% Off
433888,2013-06-15,13900,77007.0,96718.0,RESIDEN,ProfEx,8.0,2.0,0.0,184.0,0.0,30.0,26.43131452,Offer 10% Off
166048,2015-01-21,28200,51663.0,92860.0,RESIDEN,Other,24.0,0.0,1.0,172.0,0.0,20.0,26.9130048,Offer 10% Off
150478,2005-07-26,44900,95410.0,157649.0,RESIDEN,Other,16.0,0.0,1.0,216.0,4.0,31.0,40.48351525,Offer 10% Off
228821,2014-05-08,20500,64113.0,98322.0,COMMERC,ProfEx,16.0,0.0,0.0,634.0,1.0,23.0,19.57431626,Offer 10% Off
376770,2011-02-16,20900,62615.0,87904.0,RESIDEN,Office,5.0,0.0,0.0,178.0,0.0,15.0,36.83107615,Offer 10% Off
563138,2015-12-24,9100,62976.0,77829.0,COMMERC,Mgr,0.0,0.0,2.0,131.0,0.0,23.0,26.09041891,Offer 10% Off
633660,2005-08-04,50000,202601.0,288000.0,RESIDEN,ProfEx,3.0,1.0,1.0,161.0,2.0,30.0,0.0,Offer 10% Off
975807,2009-08-18,10300,61000.0,75000.0,RESIDEN,Office,12.0,0.0,0.0,252.0,4.0,37.0,0.0,Offer 10% Off
685702,2013-01-02,11000,85758.0,108661.0,COMMERC,Mgr,11.0,0.0,0.0,255.0,0.0,24.0,29.43486714,Offer 10% Off
440577,2008-06-22,27400,46575.0,85263.0,RESIDEN,Office,1.0,0.0,0.0,156.0,2.0,19.0,39.4893172,Offer 10% Off
534653,2012-11-11,10100,87942.0,106000.0,RESIDEN,Other,13.0,0.0,0.0,219.0,2.0,16.0,40.75164798,Offer 10% Off
147946,2012-04-12,5000,90059.0,113714.0,COMMERC,ProfEx,7.0,0.0,0.0,194.0,0.0,28.0,25.89731648,Offer 10% Off
906596,2015-09-26,7000,74500.0,81600.0,COMMERC,ProfEx,2.0,2.0,0.0,341.0,0.0,29.0,0.0,Offer 10% Off
460696,2013-10-23,16200,87248.0,116407.0,RESIDEN,Other,20.0,0.0,0.0,270.0,1.0,16.0,24.54326882,Offer 10% Off
943252,2005-02-21,26400,196412.0,250164.0,RESIDEN,Other,9.0,0.0,0.0,97.0,1.0,26.0,42.334246,Offer New Washer
80177,2016-07-28,13000,67395.0,94355.0,RESIDEN,Office,8.0,0.0,0.0,214.0,3.0,28.0,40.97046681,Offer New Washer
296097,2018-11-12,5500,37368.0,48502.0,COMMERC,Mgr,9.0,0.0,2.0,49.0,0.0,10.0,33.12648397,Offer New Washer
351369,2018-03-17,26600,61151.0,97072.0,RESIDEN,Other,16.0,0.0,1.0,133.0,0.0,29.0,39.22971154,Offer New Washer
396614,2008-07-25,28900,63748.0,36392.0,RESIDEN,Sales,9.0,4.0,1.0,124.0,6.0,23.0,44.57850006,Offer New Washer
532042,2007-01-27,15000,48882.0,156000.0,RESIDEN,ProfEx,20.0,0.0,0.0,240.0,0.0,28.0,0.0,Offer New Washer
602801,2005-09-20,4000,41700.0,76725.0,COMMERC,Other,0.5,0.0,3.0,136.0,0.0,15.0,0.0,Offer New Washer
159634,2013-03-11,12300,114035.0,137208.0,RESIDEN,ProfEx,15.0,0.0,1.0,174.0,0.0,33.0,32.05607229,Offer New Washer
190900,2020-04-13,15900,96854.0,156450.0,RESIDEN,Mgr,1.0,0.0,0.0,213.0,0.0,19.0,40.21338458,Offer New Washer
266744,2013-02-26,12000,48786.0,89800.0,COMMERC,ProfEx,29.9,0.0,5.0,220.0,1.0,16.0,0.0,Offer New Washer
156107,2012-10-06,9500,79479.0,88772.0,RESIDEN,ProfEx,8.0,0.0,0.0,190.0,0.0,12.0,37.95298991,Offer New Washer
641417,2013-12-24,17400,62824.0,82243.0,RESIDEN,Other,5.0,0.0,0.0,109.0,0.0,7.0,34.81844499,Offer New Washer
403549,2019-04-11,9400,53756.0,76077.0,COMMERC,Office,12.0,2.0,0.0,244.0,2.0,29.0,33.37457063,Offer New Washer
622630,2010-03-16,14000,65000.0,0.0,0,Other,23.0,0.0,3.0,110.0,1.0,15.0,0.0,Offer New Washer
805130,2017-05-23,18600,58992.0,86816.0,RESIDEN,0,4.0,0.0,0.0,104.0,0.0,16.0,40.95659824,Offer New Washer
733364,2015-03-01,31700,72809.0,109678.0,COMMERC,Other,5.0,0.0,0.0,117.0,10.0,21.0,41.51283589,Offer New Washer
554074,2010-08-27,17000,31772.0,60289.0,COMMERC,ProfEx,6.0,0.0,0.0,189.0,0.0,13.0,31.12574653,Offer New Washer
395813,2012-10-22,9900,8673.0,37244.0,RESIDEN,Other,4.0,0.0,0.0,257.0,0.0,12.0,24.49628632,Offer New Washer
381835,2014-05-29,21000,65205.0,86313.0,RESIDEN,0,4.0,0.0,0.0,99.0,0.0,15.0,40.14317075,Offer New Washer
542265,2020-05-04,16200,95465.0,114758.0,RESIDEN,Other,7.0,0.0,0.0,298.0,2.0,19.0,32.6225601,Offer New Washer
431029,2012-10-19,9800,79767.0,93525.0,RESIDEN,Other,0.0,4.0,0.0,0.0,0.0,4.0,31.29011899,Offer New Washer
301218,2012-12-12,10700,85198.0,107044.0,COMMERC,ProfEx,0.0,0.0,0.0,67.0,0.0,19.0,36.84646682,Offer New Washer
693263,2015-07-25,5000,40000.0,32480.0,COMMERC,Other,8.0,3.0,2.0,163.0,1.0,16.0,0.0,Offer New Washer
849156,2018-10-09,4000,29562.0,37200.0,RESIDEN,Other,6.0,0.0,0.0,92.0,1.0,26.0,0.0,Offer New Washer
96778,2010-03-30,14400,0.0,69712.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.553521964,Offer New Washer
483323,2007-04-21,16300,69327.0,102426.0,COMMERC,ProfEx,8.0,0.0,0.0,247.0,1.0,12.0,36.4090945,Offer New Washer
