CALL_CENTER_ID,RESPONSE_DATE,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment,ACTION
245669,2017-05-14,113,747.0,1009.0,ProdGlitch,5.0,0.0,0.0,85.66483372,0.0,34.0,35.94785471,Laptop,Don't make the same mistake I did.,0,Verify Purchase History
264171,2012-02-25,379,1500.0,2028.0,ProdGlitch,5.0,0.0,0.0,156.0339279,0.0,30.0,36.31140767,Laptop,I am very impressed with the job that Motorola did on the sturdiness of this phone.,1,Verify Purchase History
509443,2016-06-26,101,1540.0,1756.0,ProdGlitch,4.0,0.0,0.0,189.3663073,0.0,56.0,33.97122188,Software,I'm very disappointed with my decision.,0,Verify Purchase History
907016,2014-11-21,80,705.0,812.0,ProdFailure,4.0,0.0,0.0,119.066922,0.0,31.0,33.3615863,FARMING,I am very impressed with the job that Motorola did on the sturdiness of this phone.,1,Verify Purchase History
922225,2021-08-08,168,581.0,829.0,ProdFailure,1.0,0.0,0.0,320.0630097,3.0,16.0,42.84596286,Other,This company charge me a restocking fee and still not given me my refund back.,0,Verify Purchase History
811772,2024-02-22,210,,914.0,ProdGlitch,7.0,0.0,0.0,174.4289688,1.0,15.0,38.59337641,Other,Great phone.,1,Verify Purchase History
937654,2022-06-08,180,1008.0,1188.0,ProdFailure,0.0,0.0,0.0,126.4264397,0.0,30.0,37.87741107,Laptop,Unreliable - I'm giving up.,0,Verify Purchase History
28320,2009-12-29,252,695.0,907.0,ProdFailure,6.0,0.0,1.0,143.8313539,4.0,25.0,35.3269126,Laptop,It has everything I need and I couldn't ask for more.,1,Verify Purchase History
352500,2012-06-13,422,214.0,614.0,ProdFailure,19.0,0.0,0.0,183.4818117,1.0,30.0,39.86473881,Other,Very Dissapointing Performance.,0,Verify Purchase History
496196,2021-12-25,173,913.0,1078.0,ProdGlitch,3.0,0.0,0.0,118.1330649,0.0,24.0,37.61084501,Laptop,"I love my 350 headset.. My Jabra350 bluetooth headset is great, the reception is very good and the ear piece is a",1,Verify Purchase History
91777,2018-08-17,129,181.0,378.0,ProdFailure,8.0,0.0,0.0,134.3841089,0.0,10.0,20.51596186,Desktop,Having trouble with volume.,0,Verify Purchase History
863063,2021-04-14,164,866.0,1240.0,,,,,,,,35.81076936,,I have read other's reviews here but I haven't had any problem with it.,1,Verify Purchase History
315137,2013-07-31,50,742.0,896.0,ProdFailure,0.3,,,,,,,Laptop,The case is great and works fine with the 680.,1,Verify Purchase History
775740,2022-06-25,181,718.0,899.0,ProdFailure,10.0,0.0,0.0,83.16781079,3.0,11.0,32.28540549,Other,"This item is great, installed it, let it charged up overnite and it has been working good every since with no prob",1,Verify Purchase History
390904,2008-10-19,228,,577.0,ProdFailure,,0.0,0.0,310.4829388,0.0,18.0,38.50570506,Other,Excellent Phone.,1,Verify Purchase History
26005,2024-04-04,213,672.0,868.0,ProdFailure,4.0,,,173.7925073,,15.0,37.36452883,Software,Logitech Bluetooth Headset is a 10!.,1,Verify Purchase History
632246,2020-10-29,158,897.0,1117.0,ProdFailure,1.0,0.0,2.0,143.3555312,1.0,34.0,33.05883512,Laptop,Easy to pair with my Samsung Cell.,1,Verify Purchase History
476485,2021-09-18,170,456.0,645.0,ProdGlitch,27.0,0.0,0.0,246.1797214,0.0,13.0,25.7012056,Other,What a waste of money and time!.,0,Verify Purchase History
485000,2019-11-29,148,888.0,1072.0,ProdFailure,30.0,,0.0,329.7602146,1.0,50.0,36.74501301,Software,Were JERKS on the phone.,0,Verify Purchase History
579808,2008-02-21,216,1549.0,,ProdFailure,,2.0,4.0,165.60083,0.0,43.0,38.01491727,Server,good protection and does not make phone too bulky.,1,Verify Purchase History
340483,2015-01-16,81,281.0,325.0,ProdFailure,0.0,1.0,0.0,27.04883471,10.0,7.0,29.28795683,Other,Worst ever.,0,Verify Purchase History
229293,2014-08-08,74,,446.0,ProdGlitch,2.0,0.0,0.0,271.9181691,0.0,25.0,42.9300431,Other,I highly recommend this device to everyone!,1,Verify Purchase History
950703,2023-01-17,190,1041.0,1650.0,,,0.0,,254.7424804,,24.0,39.61320557,Other,Plug was the wrong size.,0,Verify Purchase History
187072,2009-09-08,249,621.0,836.0,ProdGlitch,3.0,0.0,0.0,55.9375123,0.0,14.0,62.11072187,Other,Poor product.,0,Verify Purchase History
326493,2008-07-01,223,343.0,1031.0,ProdGlitch,6.0,0.0,0.0,141.6770299,0.0,14.0,30.47179852,Other,The sound quality is good and functionality is awesome.,1,Verify Purchase History
682364,2017-09-09,119,851.0,1227.0,ProdGlitch,10.0,,,,,,39.43073063,Other,none of the new ones have ever quite worked properly.,0,Verify Purchase History
590872,2018-09-15,130,72.0,248.0,ProdGlitch,0.7,9.0,1.0,193.8,0.0,9.0,,Other,"Good show, Samsung.",1,Verify Purchase History
341173,2017-06-29,116,504.0,1070.0,ProdFailure,5.0,0.0,1.0,225.1816913,0.0,9.0,24.95259473,Laptop,Very disappointed in AccessoryOne.,0,Verify Purchase History
478721,2023-10-01,204,1739.0,2192.0,ProdFailure,12.0,0.0,0.0,198.5572405,0.0,32.0,40.7848993,Software,Blue Ant is easy to use.,1,Verify Purchase History
974922,2020-05-07,151,,322.0,ProdFailure,13.0,,,81.95405483,1.0,9.0,33.53470838,Other,This frog phone charm is adorable and very eye catching.,1,Verify Purchase History
891743,2022-01-16,174,1138.0,1351.0,ProdFailure,16.0,0.0,0.0,174.1014596,1.0,17.0,37.6335491,,The BT headset was such a disapoinment.,0,Verify Purchase History
380340,2008-06-04,221,,651.0,ProdGlitch,9.0,0.0,0.0,128.1567931,1.0,4.0,18.8829556,Software,This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous p,1,Verify Purchase History
267726,2023-11-07,205,766.0,1856.0,,8.0,0.0,0.0,360.6400541,1.0,16.0,33.75431861,Other,I can't use this case because the smell is disgusting.,0,Verify Purchase History
500456,2013-01-22,812,188.0,1083.0,ProdGlitch,28.0,0.0,0.0,139.136329,0.0,14.0,34.04215317,,Not good enough for the price.,0,Verify Purchase History
740024,2022-02-28,176,,451.0,ProdFailure,,,,354.7359192,,17.0,34.49504666,Other,How can that be?The audio quality is poor.,0,Verify Purchase History
765636,2015-05-18,86,,517.0,,,,,,,,12.10514386,,The design might be ergonomic in theory but I could not stand having these in my ear.,0,Verify Purchase History
143279,2021-10-30,171,499.0,1112.0,ProdGlitch,1.0,,2.0,151.1045925,1.0,23.0,39.48719814,Software,good protection and does not make phone too bulky.,1,Verify Purchase History
389623,2012-09-28,502,,855.0,ProdGlitch,,0.0,0.0,351.1856524,0.0,6.0,24.08456584,Other,T-Mobile has the best customer service anywhere.,1,Verify Purchase History
528584,2021-01-17,160,983.0,1157.0,ProdFailure,8.0,0.0,0.0,296.0762618,1.0,19.0,30.06273571,Other,in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.,0,Verify Purchase History
191196,2021-03-19,162,461.0,619.0,ProdGlitch,2.0,0.0,0.0,259.3606975,0.0,47.0,43.71749944,Other,Not as good as I had hoped.,0,Verify Purchase History
119573,2022-09-11,185,263.0,855.0,ProdFailure,7.0,0.0,0.0,152.0406589,1.0,21.0,27.35620808,Laptop,"I had ordered a motorola data cable, got a very well finished and working product.",1,Verify Purchase History
786237,2017-09-03,119,564.0,869.0,ProdFailure,12.0,0.0,0.0,119.8594097,0.0,24.0,38.86165697,Software,So I basically threw my money out the window for nothing.,0,Verify Purchase History
399212,2016-11-05,106,720.0,822.0,ProdFailure,5.0,1.0,2.0,181.7689404,3.0,30.0,39.59414827,Software,What a big waste of time.,0,Verify Purchase History
36365,2021-08-12,168,1158.0,1308.0,ProdFailure,15.0,0.0,0.0,177.6322825,0.0,17.0,39.56720816,,Earbud piece breaks easily.,0,Verify Purchase History
272317,2022-05-04,179,562.0,1115.0,ProdGlitch,1.0,,2.0,123.0225636,1.0,23.0,39.49148711,Software,Authentic leather with nice shine and comfort .I recommend you this case !!,1,Verify Purchase History
469473,2023-01-30,191,487.0,1159.0,ProdFailure,15.0,0.0,0.0,264.9150843,0.0,19.0,25.40820478,Laptop,great...no problems at all!.,1,Verify Purchase History
472837,2008-07-25,224,514.0,681.0,ProdFailure,9.0,0.0,0.0,31.16869601,2.0,8.0,37.95217991,Desktop,"The ""1.2"" mega pixel camera, being a part of a phone, is reasonably good7.",1,Verify Purchase History
689593,2009-02-05,235,1331.0,1689.0,ProdFailure,8.0,1.0,0.0,214.2845994,0.0,19.0,36.64262904,Other,Very prompt service.,1,Verify Purchase History
382449,2020-05-24,152,200.0,396.0,ProdFailure,8.0,0.0,0.0,96.73490299,0.0,10.0,21.74161074,Desktop,The noise shield is incrediable.,1,Verify Purchase History
489180,2016-06-01,100,,695.0,,,,,,,,25.77278284,,This is a beautiful phone.,1,Verify Purchase History
857113,2014-09-10,75,804.0,729.0,ProdGlitch,8.0,0.0,1.0,201.5,0.0,24.0,,Desktop,"I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.",1,Verify Purchase History
474931,2018-08-21,130,819.0,1022.0,ProdGlitch,5.0,0.0,0.0,107.4206093,0.0,26.0,24.72083108,Laptop,"When it opens, the battery connection is broken and the device is turned off.",0,Verify Purchase History
742160,2014-01-13,61,687.0,653.0,ProdGlitch,3.0,1.0,0.0,153.0667831,0.0,22.0,40.15052706,FARMING,Battery lasts only a few hours.,0,Verify Purchase History
515592,2021-08-19,169,638.0,850.0,ProdFailure,2.0,0.0,6.0,127.8,2.0,33.0,,Other,Not enough volume.,0,Verify Purchase History
237121,2011-12-21,350,3910.0,5050.0,ProdFailure,4.5,0.0,0.0,192.7666667,0.0,22.0,,Laptop,"i'm glad i found this product on amazon it is hard to find, it wasn't high priced.",1,Verify Purchase History
533418,2013-07-16,50,,712.0,ProdGlitch,10.0,0.0,0.0,72.43333333,1.0,12.0,,Other,I have yet to run this new battery below two bars and that's three days without charging.,1,Verify Purchase History
564846,2022-05-08,179,687.0,986.0,ProdFailure,1.0,0.0,0.0,83.86164124,0.0,17.0,26.40566665,Desktop,the phone was unusable and was not new.,0,Verify Purchase History
706943,2011-02-12,284,728.0,956.0,ProdFailure,11.0,0.0,0.0,139.0452547,0.0,20.0,37.82067846,Software,In my house I was getting dropped coverage upstairs and no coverage in my basement.,0,Verify Purchase History
383486,2008-09-04,226,633.0,908.0,ProdFailure,3.0,,,174.3265608,,15.0,38.74248161,Software,Nice headphones for the price and they work great!,1,Verify Purchase History
619969,2017-11-18,120,879.0,,,12.9,0.0,1.0,71.0,0.0,12.0,,Other,It fits my ear well and is comfortable on.,1,Verify Purchase History
497582,2013-02-02,889,489.0,933.0,ProdFailure,15.0,0.0,1.0,205.6501595,0.0,15.0,34.81826182,Other,"Terrible product, and waste of money!",0,Verify Purchase History
842391,2012-11-29,581,426.0,705.0,ProdFailure,4.0,0.0,0.0,102.2991169,0.0,20.0,28.52576894,Other,"The internet access was fine, it the rare instance that it worked.",0,Verify Purchase History
612224,2020-07-12,154,1039.0,1136.0,ProdFailure,4.0,0.0,0.0,265.5863519,1.0,34.0,26.75040396,Software,The battery life is highly unacceptable.,0,Verify Purchase History
421158,2021-12-12,173,911.0,1104.0,ProdFailure,10.0,0.0,0.0,147.5533245,2.0,19.0,36.42721874,Laptop,Dont waste your money...,0,Verify Purchase History
860612,2010-02-12,255,730.0,1269.0,ProdFailure,1.0,0.0,0.0,289.2008986,1.0,24.0,37.31620765,Software,The reception has been generally good.,1,Verify Purchase History
376035,2016-05-19,100,,650.0,ProdGlitch,3.5,4.0,5.0,205.0666667,2.0,39.0,,Desktop,"I really recommend this faceplates since it looks very nice, elegant and cool.",1,Verify Purchase History
544013,2009-07-20,245,214.0,522.0,ProdFailure,25.0,0.0,0.0,124.5599493,0.0,11.0,23.88812168,Other,Cumbersome design.,0,Verify Purchase History
666971,2015-08-11,90,411.0,518.0,ProdFailure,10.0,0.0,0.0,210.2826895,0.0,23.0,32.42429306,Software,"After my phone got to be about a year old, it's been slowly breaking despite much care on my part.",0,Verify Purchase History
524152,2013-11-03,57,,746.0,,,,,,,,24.27486528,,!I definitly recommend!!,1,Verify Purchase History
338053,2017-10-30,120,940.0,1121.0,ProdGlitch,2.0,0.0,0.0,143.0333333,1.0,22.0,,Software,Sprint - terrible customer service.,0,Verify Purchase History
316767,2022-04-08,178,569.0,743.0,ProdFailure,0.0,0.0,0.0,187.1833294,0.0,24.0,31.81747192,Software,"If you hate earbugs, avoid this phone by all means.",0,Verify Purchase History
246540,2015-01-13,81,268.0,365.0,ProdGlitch,12.0,0.0,0.0,188.4198264,0.0,13.0,24.86556719,Laptop,It's A PIECE OF CRAP!,0,Verify Purchase History
90590,2011-08-13,317,552.0,1032.0,ProdFailure,3.0,0.0,0.0,177.2769279,1.0,25.0,35.30277411,Software,I am also very happy with the price.,1,Verify Purchase History
15342,2020-12-18,159,900.0,1142.0,ProdFailure,8.0,0.0,0.0,205.2183294,2.0,36.0,41.23051218,Laptop,"Provides good protection and looks classy, too.",1,Verify Purchase History
379253,2012-01-31,366,3972.0,5126.0,ProdFailure,4.0,0.0,0.0,197.5166839,0.0,21.0,43.45832742,Laptop,"It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.",1,Verify Purchase History
156677,2021-01-02,160,1010.0,1300.0,ProdFailure,7.5,0.0,0.0,102.5,0.0,14.0,,Laptop,"It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time",1,Verify Purchase History
373361,2019-11-02,147,656.0,819.0,ProdFailure,2.0,0.0,0.0,106.6575189,1.0,19.0,25.19780688,Software,I was able to do voice dialing in the car with no problem.,1,Verify Purchase History
329256,2014-04-13,67,587.0,682.0,ProdFailure,9.0,0.0,3.0,173.5744163,1.0,31.0,23.58701323,Laptop,The voice recognition thru the handset is excellent.,1,Verify Purchase History
222435,2020-08-22,155,264.0,439.0,ProdFailure,21.0,1.0,2.0,215.0666667,0.0,19.0,,Desktop,However I needed some better instructions.,0,Verify Purchase History
173297,2017-06-11,115,440.0,583.0,ProdFailure,0.0,0.0,0.0,173.3183208,0.0,20.0,38.19162603,Software,There's really nothing bad I can say about this headset.,0,Verify Purchase History
199854,2015-05-23,86,147.0,662.0,ProdGlitch,25.0,0.0,0.0,318.1492776,1.0,13.0,42.27663421,Software,"Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day",1,Verify Purchase History
716410,2009-01-06,233,653.0,899.0,ProdFailure,2.0,0.0,0.0,89.7941492,1.0,30.0,33.98609881,Other,Display is excellent and camera is as good as any from that year.,1,Verify Purchase History
454814,2021-02-21,161,811.0,929.0,ProdFailure,8.0,1.0,2.0,343.4989168,,41.0,37.55797663,Laptop,"Good , works fine.",1,Verify Purchase History
285725,2022-12-08,189,917.0,1176.0,ProdFailure,21.0,0.0,0.0,280.1234728,0.0,16.0,25.67302186,Other,Not good when wearing a hat or sunglasses.,0,Verify Purchase History
516633,2021-05-05,165,443.0,726.0,ProdFailure,6.0,0.0,0.0,101.4953657,2.0,15.0,41.4570252,Other,My sister has one also and she loves it.,1,Verify Purchase History
843365,2008-09-14,226,419.0,703.0,ProdFailure,5.0,0.0,0.0,178.7866403,1.0,26.0,36.09869413,Software,Great Earpiece.,1,Verify Purchase History
77667,2022-08-22,184,883.0,1102.0,ProdGlitch,1.0,0.0,0.0,376.7236428,3.0,31.0,47.83067113,Other,Good audio quality.,1,Verify Purchase History
376673,2019-04-30,139,416.0,532.0,ProdFailure,,0.0,0.0,83.06246819,0.0,15.0,42.40363421,Other,My headset works just peachy-keen.,1,Verify Purchase History
324897,2011-01-25,282,1856.0,2276.0,ProdFailure,0.0,0.0,0.0,311.0627554,0.0,33.0,42.435285,Laptop,I've tried several different earpieces for my cell phone and this Jabra one is the first one I've found that fits,1,Verify Purchase History
594232,2013-11-05,57,769.0,857.0,ProdGlitch,7.0,0.0,0.0,128.4764515,0.0,25.0,37.85968784,Other,The majority of the Logitech earbud headsets failed.,0,Verify Purchase History
225424,2021-11-27,172,621.0,,ProdFailure,21.0,0.0,0.0,174.3961345,1.0,21.0,34.53892537,Software,I purchased this and within 2 days it was no longer working!!!!!!!!!,0,Verify Purchase History
799614,2016-01-06,97,1080.0,2100.0,ProdGlitch,2.3,0.0,0.0,124.8333333,1.0,15.0,,Laptop,"but it is great, i would really recommend it",1,Verify Purchase History
579018,2012-07-02,431,84.0,642.0,ProdGlitch,,0.0,0.0,312.1176895,0.0,19.0,16.35364258,Software,"I contacted the company and they told me that, although the unit was still under warranty, if I couldn't produce m",0,Verify Purchase History
942993,2017-07-06,116,286.0,470.0,ProdFailure,10.0,,0.0,158.0847883,7.0,29.0,38.47750484,Other,The delivery was on time.,1,Verify Purchase History
66939,2023-01-14,190,463.0,720.0,ProdFailure,5.0,1.0,1.0,215.0333333,6.0,24.0,,Laptop,"I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!",1,Verify Purchase History
569713,2020-04-20,151,495.0,636.0,ProdFailure,2.0,0.0,0.0,180.5232928,0.0,14.0,36.37718295,Other,I had Verizon 2 years ago and really liked their service.,1,Verify Purchase History
240804,2013-07-01,49,,697.0,,,,,,,,33.70558774,,"Needless to say, I wasted my money.",0,Verify Purchase History
15687,2008-07-09,223,1339.0,2811.0,ProdGlitch,2.0,0.0,0.0,181.1539882,0.0,15.0,28.89929961,Desktop,The replacement died in a few weeks.,0,Verify Purchase History
108000,2009-02-25,235,,1169.0,ProdGlitch,,0.0,1.0,143.4146448,0.0,10.0,35.06031985,Other,Don't make the same mistake I did.,0,Verify Purchase History
85880,2012-01-11,361,369.0,562.0,ProdFailure,,0.0,0.0,,7.0,0.0,31.0580187,Other,The update procedure is difficult and cumbersome.,0,Verify Purchase History
181914,2016-05-01,100,417.0,560.0,ProdFailure,3.0,0.0,0.0,20.23333333,2.0,6.0,,Software,I only hear garbage for audio.,0,Verify Purchase History
578420,2023-03-17,194,1107.0,1734.0,ProdFailure,6.0,0.0,0.0,217.4067053,4.0,23.0,42.22040715,Software,I give Wirefly 1 star.I will contact Cingular/AT&T; and inform them of this practice.,0,Verify Purchase History
808349,2012-08-30,488,474.0,1053.0,ProdGlitch,9.0,0.0,0.0,194.1389185,3.0,36.0,40.65343467,Server,lightweight and works well.,1,Verify Purchase History
129718,2009-01-18,234,813.0,1050.0,ProdFailure,,0.0,0.0,186.8909246,1.0,24.0,37.88976871,Other,After trying many many handsfree gadgets this is the one that finally works well.,1,Verify Purchase History
343854,2015-08-23,90,318.0,461.0,ProdGlitch,25.0,0.0,2.0,122.3891553,3.0,16.0,36.68165215,Other,I own 2 of these cases and would order another.,1,Verify Purchase History
935471,2015-12-13,96,532.0,608.0,ProdFailure,0.0,0.0,0.0,180.2840616,0.0,21.0,37.95078758,Software,I love being able to use one headset for both by land-line and cell.,1,Verify Purchase History
975621,2023-03-22,195,945.0,1277.0,ProdFailure,11.0,,,132.4078556,,24.0,30.85706709,Laptop,"None of it works, just don't buy it.",0,Verify Purchase History
515634,2008-10-04,227,1084.0,1395.0,ProdGlitch,11.0,0.0,0.0,190.9727785,0.0,23.0,34.08001623,Laptop,Very good phone.,1,Verify Purchase History
861395,2008-08-04,224,166.0,568.0,ProdFailure,25.0,0.0,1.0,199.7384646,0.0,24.0,27.02778743,Other,I would recommend this.,1,Verify Purchase History
280712,2008-05-26,221,841.0,977.0,ProdGlitch,8.0,,,,,,,,What a waste of time!,0,Verify Purchase History
579877,2023-04-22,197,329.0,759.0,ProdFailure,9.0,0.0,0.0,283.1,0.0,19.0,,Laptop,Sprint - terrible customer service.,0,Verify Purchase History
492311,2017-11-20,120,590.0,820.0,ProdFailure,10.0,0.0,2.0,219.1333333,0.0,33.0,,Other,clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.,1,Verify Purchase History
657594,2010-08-19,269,540.0,855.0,ProdFailure,0.0,0.0,2.0,91.20997623,0.0,22.0,34.5971919,Software,I was very impressed with the price of the cases.,1,Verify Purchase History
400838,2023-06-15,200,857.0,942.0,ProdFailure,2.0,1.0,0.0,123.9,0.0,20.0,,Laptop,"I contacted the company and they told me that, although the unit was still under warranty, if I couldn't produce m",0,Verify Purchase History
327524,2010-10-26,275,1379.0,1840.0,ProdFailure,10.0,0.0,0.0,,0.0,0.0,,Software,Doesn't hold charge.,0,Verify Purchase History
532042,2020-02-08,150,488.0,1560.0,ProdFailure,20.0,0.0,0.0,239.5,0.0,28.0,,Laptop,Don't make the same mistake I did.,0,Verify Purchase History
590264,2008-08-07,224,839.0,1110.0,ProdFailure,,0.0,0.0,175.4089363,1.0,25.0,39.97273176,Other,I'm still infatuated with this phone.,1,Verify Purchase History
174043,2012-11-18,537,496.0,639.0,ProdFailure,12.0,0.0,1.0,92.96631275,2.0,26.0,40.10162342,Software,It was horrible!.,0,Verify Purchase History
678664,2023-10-14,204,831.0,1131.0,ProdFailure,25.0,,0.0,321.5609396,1.0,42.0,37.69667921,Desktop,in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.,0,Verify Purchase History
873010,2014-08-20,74,824.0,913.0,ProdFailure,19.0,0.0,1.0,316.9470825,1.0,24.0,37.90875019,Desktop,I'm using it with an iriver SPINN (with case) and it fits fine.,1,Verify Purchase History
577150,2017-10-31,120,720.0,1060.0,ProdFailure,6.0,0.0,0.0,78.06666667,2.0,14.0,,Other,Linked to my phone without effort.,1,Verify Purchase History
795991,2016-02-01,98,325.0,525.0,ProdFailure,12.0,0.0,0.0,229.5127411,1.0,32.0,37.92308809,Other,It didn't charge for me.,0,Verify Purchase History
419465,2011-11-29,342,1195.0,1752.0,ProdFailure,16.0,0.0,0.0,131.5424382,1.0,16.0,27.14989852,Laptop,IT'S REALLY EASY.,1,Verify Purchase History
138919,2022-01-10,174,428.0,660.0,ProdFailure,26.0,0.0,0.0,281.5781525,1.0,16.0,38.02752168,Desktop,Bad Quality.,0,Verify Purchase History
108480,2017-11-23,120,742.0,910.0,ProdGlitch,7.0,1.0,0.0,137.0,0.0,3.0,,Other,the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.,0,Verify Purchase History
670279,2020-06-14,153,578.0,869.0,ProdFailure,0.0,0.0,0.0,110.8272244,4.0,11.0,38.82617752,Other,The case is a flimsy piece of plastic and has no front or side protection whatsoever.,0,Verify Purchase History
351096,2019-09-19,145,1006.0,1298.0,ProdGlitch,9.0,0.0,0.0,166.8463963,2.0,32.0,27.52722705,Laptop,Comfort for our whole family.,1,Verify Purchase History
519691,2020-01-21,150,380.0,732.0,ProdFailure,6.0,0.0,0.0,171.3,0.0,17.0,,Other,Very pleased with this headset.,1,Verify Purchase History
638559,2008-07-05,223,933.0,1436.0,ProdFailure,21.0,0.0,0.0,176.4166175,0.0,25.0,40.47109214,Laptop,Design Flaw?.,0,Verify Purchase History
120872,2009-08-23,248,1444.0,2119.0,ProdGlitch,3.0,0.0,0.0,195.0703595,1.0,28.0,38.92615688,Laptop,Their Research and Development division obviously knows what they're doing.,1,Verify Purchase History
191148,2009-05-08,240,195.0,380.0,ProdFailure,,0.0,1.0,198.9,,17.0,,Other,I had Verizon 2 years ago and really liked their service.,1,Verify Purchase History
352360,2016-10-29,106,1201.0,1370.0,ProdFailure,17.0,,1.0,173.6904615,0.0,33.0,30.95890574,Laptop,There's a horrible tick sound in the background on all my calls that I have never experienced before.,0,Verify Purchase History
532317,2019-12-14,149,575.0,806.0,ProdFailure,12.0,0.0,0.0,103.1065045,0.0,7.0,39.84087535,Other,awesome device.,1,Verify Purchase History
173956,2017-07-04,116,459.0,600.0,ProdFailure,10.0,0.0,1.0,304.3666667,3.0,27.0,,Other,Disappointment.. I hate anything that goes in my ear.,0,Verify Purchase History
695743,2014-04-28,68,1395.0,1546.0,ProdGlitch,12.0,0.0,0.0,201.9608343,0.0,18.0,22.32582879,Laptop,They do not care about the consumer one bit.,0,Verify Purchase History
736448,2016-03-13,99,838.0,1245.0,ProdGlitch,30.0,0.0,0.0,319.6519713,1.0,37.0,35.76942543,Software,Kind of flops around.,0,Verify Purchase History
799640,2014-09-29,76,586.0,777.0,ProdGlitch,15.0,0.0,0.0,249.6337607,2.0,36.0,34.88206644,Other,Disappointed!.,0,Verify Purchase History
787378,2009-10-24,250,1600.0,2200.0,ProdFailure,7.0,0.0,6.0,228.0666667,2.0,35.0,,Other,I love the look and feel of Samsung flipphones.,1,Verify Purchase History
337071,2011-11-18,339,1288.0,1720.0,ProdFailure,12.0,1.0,0.0,166.6247382,1.0,27.0,42.31889922,Desktop,This is the first phone I've had that has been so cheaply made.,0,Verify Purchase History
240710,2019-10-16,146,634.0,894.0,ProdGlitch,,0.0,0.0,286.3018149,0.0,19.0,28.63806277,Other,Has been working great.,1,Verify Purchase History
781994,2017-06-15,115,670.0,830.0,ProdFailure,4.0,,,,,,,Laptop,I even fully charged it before I went to bed and turned off blue tooth and wi-fi and noticed that it only had 20 %,0,Verify Purchase History
805718,2010-08-10,269,749.0,1269.0,ProdFailure,0.0,0.0,0.0,315.8189112,0.0,23.0,38.32598985,Software,Very satisifed with that.,1,Verify Purchase History
747169,2012-05-23,415,975.0,1587.0,ProdFailure,13.0,,1.0,212.7744346,3.0,31.0,42.30190724,Other,Poor Construction.,0,Verify Purchase History
243270,2008-02-17,216,667.0,1052.0,ProdGlitch,13.0,0.0,0.0,145.9353838,0.0,14.0,37.11491559,Software,AFTER ARGUING WITH VERIZON REGARDING THE DROPPED CALLS WE RETURNED THE PHONES AFTER TWO DAYS.,0,Verify Purchase History
479781,2013-06-17,47,880.0,1155.0,ProdGlitch,6.0,0.0,0.0,182.2483316,0.0,27.0,29.20902258,Laptop,Kind of flops around.,0,Verify Purchase History
772418,2013-02-08,11,258.0,390.0,ProdGlitch,10.5,0.0,0.0,94.36666667,1.0,9.0,,Other,Would recommend this item.,1,Verify Purchase History
793488,2023-02-08,192,835.0,1097.0,ProdGlitch,4.0,0.0,0.0,101.498812,1.0,25.0,37.07704153,Laptop,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am ve",1,Verify Purchase History
12168,2022-05-29,180,450.0,685.0,ProdFailure,10.0,0.0,0.0,190.8,1.0,42.0,,Laptop,Works great.,1,Verify Purchase History
630735,2008-12-28,232,1293.0,1717.0,ProdFailure,0.0,0.0,0.0,328.5141214,0.0,30.0,40.04844004,Laptop,"It is light, easy to use, and has very clear reception and transmission.",1,Verify Purchase History
951965,2015-01-30,82,585.0,665.0,ProdFailure,1.0,0.0,2.0,118.3973584,2.0,17.0,34.71164955,Other,Battery is holding up well.,1,Verify Purchase History
903848,2021-01-30,161,493.0,774.0,ProdFailure,3.0,2.0,2.0,214.0603762,1.0,51.0,44.21676389,Software,This is a great deal.,1,Verify Purchase History
421103,2008-09-21,227,732.0,929.0,ProdFailure,8.0,0.0,1.0,109.5702924,3.0,26.0,34.61442256,Laptop,THAT one didn't work either.,0,Verify Purchase History
825556,2023-02-24,193,319.0,538.0,ProdFailure,17.0,0.0,0.0,178.4596372,1.0,20.0,37.13471233,Laptop,So I basically threw my money out the window for nothing.,0,Verify Purchase History
817031,2012-03-15,387,334.0,714.0,ProdFailure,6.0,0.0,0.0,172.767888,2.0,17.0,25.31284163,Laptop,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I,0,Verify Purchase History
879844,2022-08-11,183,601.0,825.0,ProdFailure,10.0,3.0,1.0,171.4666667,2.0,64.0,,Laptop,Obviously there is a problem with the adhesive.,0,Verify Purchase History
