Loan_ID,APP_DATE,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,ACTION
892364,2018-10-09,26800,124199.0,166404.0,DebtCon,Mgr,1.0,0.0,0.0,243.9420995,2.0,23.0,34.50965688,Offer Small SUV
937654,2014-04-20,18000,100822.0,118817.0,DebtCon,ProfExe,0.0,0.0,0.0,126.4264397,0.0,30.0,37.87741107,Offer Small SUV
312986,2018-07-21,26200,100931.0,132627.0,DebtCon,Office,11.0,0.0,1.0,169.0320939,0.0,28.0,41.08956919,Offer Small SUV
429707,2016-02-26,21300,103989.0,143796.0,DebtCon,Other,9.0,2.0,0.0,135.232836,3.0,20.0,44.38257789,Offer Small SUV
516633,2013-03-17,16500,44330.0,72618.0,DebtCon,Other,6.0,0.0,0.0,101.4953657,2.0,15.0,41.4570252,Offer Small SUV
385415,2007-10-17,9500,43210.0,59692.0,CarImp,Other,1.0,1.0,0.0,103.0894831,0.0,13.0,38.70498507,Offer Small SUV
940108,2007-07-15,9100,50606.0,58822.0,DebtCon,Other,11.0,0.0,0.0,89.64483342,0.0,22.0,36.30240922,Offer Small SUV
871618,2005-09-20,5700,26927.0,35461.0,DebtCon,Other,0.0,1.0,0.0,21.79935215,10.0,6.0,29.43966424,Offer Small SUV
842910,2018-12-10,27300,106221.0,137727.0,DebtCon,Self,3.0,0.0,0.0,300.5745108,3.0,45.0,32.5603594,Offer Small SUV
208626,2005-09-03,5500,0.0,66251.0,CarImp,Office,1.0,0.0,0.0,43.72233695,0.0,3.0,41.45204353,Offer Small SUV
948111,2019-08-20,30400,46948.0,80473.0,DebtCon,Office,0.0,0.0,0.0,151.5970972,2.0,19.0,37.75387662,Offer Small SUV
635979,2017-01-14,22900,107241.0,138883.0,DebtCon,Mgr,9.0,1.0,0.0,201.7857441,5.0,18.0,41.14075208,Offer Small SUV
626582,2010-01-16,12400,16375.0,36672.0,DebtCon,Mgr,8.0,0.0,0.0,120.674928,0.0,11.0,24.08943715,Offer Small SUV
426110,2010-11-23,13500,71698.0,93536.0,DebtCon,Other,6.0,0.0,0.0,202.4658818,2.0,19.0,42.81473465,Offer Small SUV
49654,2015-12-26,21000,110000.0,138000.0,DebtCon,Mgr,16.0,8.0,2.0,154.2,3.0,30.0,0.0,Offer Small SUV
317583,2005-05-22,5000,31000.0,47350.0,CarImp,ProfExe,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer Small SUV
80457,2008-07-26,10500,26000.0,39000.0,DebtCon,Other,9.0,0.0,1.0,152.2333333,7.0,29.0,0.0,Offer Small Pickup Truck
527878,2020-05-23,38800,31976.0,0.0,DebtCon,Office,2.0,0.0,3.0,134.543886,1.0,24.0,0.0,Offer Small Pickup Truck
582783,2011-11-03,14900,97930.0,113886.0,DebtCon,Office,3.0,0.0,0.0,267.8272583,0.0,33.0,28.42029335,Offer Small Pickup Truck
18913,2020-09-01,42800,100919.0,158981.0,DebtCon,Other,14.0,0.0,1.0,221.1178184,4.0,30.0,42.58161533,Offer Small Pickup Truck
515060,2005-01-10,2300,37626.0,46200.0,CarImp,Other,3.0,0.0,1.0,122.2666667,1.0,14.0,0.0,Offer Small Pickup Truck
686913,2012-05-18,15300,84989.0,98781.0,CarImp,Office,0.0,0.0,0.0,184.5457457,0.0,25.0,43.0169776,Offer Small Pickup Truck
975676,2017-10-22,24700,79347.0,108238.0,DebtCon,Other,0.0,1.0,0.0,45.62588779,6.0,49.0,46.99603429,Offer Small Pickup Truck
174544,2013-08-10,17000,23200.0,85000.0,DebtCon,ProfExe,9.0,0.0,0.0,149.0666667,1.0,21.0,0.0,Offer Small Pickup Truck
920936,2016-04-30,21600,93937.0,147792.0,DebtCon,ProfExe,23.0,0.0,0.0,156.6673122,0.0,25.0,40.19063608,Offer Small Pickup Truck
140209,2019-11-21,32300,28213.0,40515.0,DebtCon,Other,0.0,0.0,0.0,55.04424252,0.0,7.0,15.39687666,Offer Small Pickup Truck
258136,2014-07-19,18400,43188.0,68876.0,DebtCon,Other,0.0,0.0,0.0,199.000576,6.0,25.0,41.00610329,Offer Small Pickup Truck
338250,2012-06-05,15400,58085.0,91192.0,DebtCon,ProfExe,10.0,0.0,0.0,191.344217,0.0,19.0,21.36431232,Offer Small Pickup Truck
250157,2005-11-04,6000,53500.0,64790.0,DebtCon,Other,0.1,0.0,2.0,105.4,3.0,18.0,0.0,Offer Small Pickup Truck
197313,2016-10-15,22400,81617.0,125950.0,DebtCon,Other,9.0,0.0,0.0,289.5196987,1.0,16.0,35.5136585,Offer Small Pickup Truck
295412,2019-05-29,28800,151328.0,194243.0,CarImp,Self,2.0,0.0,0.0,174.9770528,0.0,17.0,42.11254013,Offer Small Pickup Truck
211891,2012-08-23,15700,16804.0,34294.0,DebtCon,Mgr,9.0,0.0,0.0,131.7734232,0.0,10.0,23.97970277,Offer Small Pickup Truck
382449,2012-04-05,15200,20005.0,39605.0,DebtCon,Mgr,8.0,0.0,0.0,96.73490299,0.0,10.0,21.74161074,Offer Small Pickup Truck
580157,2020-06-10,39600,134552.0,193455.0,DebtCon,Mgr,0.0,0.0,0.0,185.1938366,0.0,25.0,33.2179617,Offer Small Pickup Truck
806176,2011-07-22,14500,71511.0,88632.0,DebtCon,Other,9.0,0.0,0.0,85.74814912,2.0,11.0,31.54781167,Offer Small Pickup Truck
233047,2021-04-14,89800,50370.0,91861.0,DebtCon,Other,14.0,0.0,0.0,213.892709,0.0,16.0,34.34088237,Offer Small Pickup Truck
53642,2018-02-09,25100,41314.0,71357.0,DebtCon,Office,19.0,0.0,0.0,183.6314283,1.0,22.0,33.66553412,Offer Small Pickup Truck
240612,2007-04-27,8700,76008.0,95976.0,DebtCon,ProfExe,0.0,0.0,0.0,0.0,0.0,0.0,30.02224516,Offer Small Pickup Truck
826563,2019-05-08,28500,100145.0,130522.0,DebtCon,Office,10.0,0.0,0.0,137.9428692,0.0,29.0,39.07258918,Offer Small Pickup Truck
111809,2015-09-21,20500,106839.0,144460.0,DebtCon,Other,13.0,1.0,1.0,107.6713817,4.0,49.0,39.68708944,Offer Small Pickup Truck
226957,2019-03-10,28000,62376.0,104073.0,DebtCon,Other,16.0,1.0,0.0,146.1419296,0.0,30.0,39.75984964,Offer Small Pickup Truck
777763,2019-08-07,30200,80951.0,116160.0,DebtCon,ProfExe,19.0,4.0,0.0,130.3603618,0.0,58.0,50.35299879,Offer Small Pickup Truck
243360,2017-02-24,23100,42862.0,63916.0,DebtCon,Office,5.0,0.0,0.0,182.93212,1.0,26.0,35.58378923,Offer Small Pickup Truck
682364,2009-07-22,11900,85179.0,122788.0,CarImp,Other,10.0,0.0,0.0,0.0,0.0,0.0,39.43073063,Offer Small Pickup Truck
870590,2020-05-18,38600,136879.0,191860.0,DebtCon,Mgr,0.0,1.0,0.0,185.3149451,0.0,25.0,35.05916323,Offer Small Pickup Truck
613310,2013-09-21,17100,104652.0,169076.0,0,Other,0.0,1.0,0.0,270.5812143,0.0,23.0,38.46522769,Offer Small Pickup Truck
142531,2011-08-23,14600,6871.0,52457.0,DebtCon,ProfExe,4.0,0.0,0.0,317.2440017,0.0,16.0,17.61790872,Offer Small Pickup Truck
24534,2020-04-15,37000,93378.0,145000.0,DebtCon,Sales,15.0,0.0,2.0,368.7,1.0,27.0,0.0,Offer Small Pickup Truck
488516,2013-03-10,16400,71906.0,86144.0,DebtCon,Office,2.0,0.0,0.0,126.1701523,1.0,20.0,23.69800763,Offer Small Pickup Truck
519351,2014-11-16,19000,22236.0,169461.0,CarImp,Self,7.0,0.0,0.0,296.0801937,0.0,27.0,27.64001806,Offer Small Pickup Truck
839214,2014-06-18,18300,63351.0,87645.0,DebtCon,Other,1.0,0.0,0.0,324.614647,3.0,15.0,43.90230255,Offer Small Pickup Truck
766244,2014-05-15,18100,27239.0,39723.0,DebtCon,Mgr,17.0,0.0,0.0,111.5322141,1.0,16.0,24.44945281,Offer Small Pickup Truck
626889,2014-12-11,19100,129111.0,197592.0,CarImp,ProfExe,12.0,0.0,0.0,207.1551738,0.0,21.0,36.14177784,Offer Small Pickup Truck
259700,2009-05-09,11600,44623.0,0.0,CarImp,ProfExe,13.0,6.0,2.0,178.0932217,0.0,29.0,21.33465191,Offer Small Pickup Truck
714428,2005-12-07,6200,0.0,0.0,DebtCon,Self,3.0,0.0,0.0,80.5,2.0,17.0,0.0,Offer Small Pickup Truck
346002,2011-08-07,14600,54040.0,66442.0,DebtCon,Other,6.0,0.0,0.0,237.5992543,0.0,18.0,34.88343531,Offer Small Pickup Truck
577311,2006-03-12,6800,76074.0,88178.0,CarImp,Other,22.0,0.0,0.0,341.4650556,0.0,46.0,27.52324614,Offer Small Pickup Truck
893606,2009-05-22,11600,57436.0,72460.0,0,Other,11.0,0.0,0.0,255.1260302,0.0,27.0,28.94553178,Offer Small Pickup Truck
279219,2011-10-23,14900,89872.0,118027.0,DebtCon,ProfExe,0.0,1.0,1.0,155.4454529,1.0,34.0,33.13569677,Offer Small Pickup Truck
612517,2006-10-31,8000,36000.0,115800.0,DebtCon,Other,0.0,0.0,0.0,168.2333333,3.0,30.0,0.0,Offer Small Pickup Truck
923215,2013-09-22,17100,117337.0,131575.0,DebtCon,0,16.0,0.0,0.0,177.6294323,0.0,17.0,39.17643246,Offer Small Pickup Truck
332278,2011-06-06,14200,102789.0,123691.0,DebtCon,0,3.0,0.0,0.0,127.0600081,1.0,26.0,31.33876448,Offer Small Pickup Truck
503236,2017-02-26,23100,109498.0,156191.0,DebtCon,Mgr,15.0,0.0,0.0,186.2019963,0.0,25.0,33.79421161,Offer Small Pickup Truck
898508,2017-04-10,23500,18989.0,51607.0,DebtCon,Other,26.0,0.0,1.0,206.765495,0.0,24.0,27.55140882,Offer Small Pickup Truck
425303,2012-01-17,15000,0.0,50000.0,CarImp,Other,0.0,3.0,4.0,206.9666667,1.0,45.0,0.0,Offer Small Pickup Truck
115920,2007-06-11,9000,75453.0,100646.0,DebtCon,ProfExe,3.0,0.0,0.0,126.309835,0.0,26.0,33.75846632,Offer Small Pickup Truck
513239,2009-11-12,12100,71060.0,79744.0,DebtCon,Other,3.0,0.0,0.0,179.8663489,0.0,35.0,29.89415099,Offer Small Pickup Truck
351002,2015-06-19,20100,74013.0,106578.0,CarImp,Mgr,13.0,1.0,0.0,164.4458113,0.0,27.0,33.91624415,Offer Small Pickup Truck
882094,2009-02-21,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.9701094,0.0,13.0,22.08919992,Offer Small Pickup Truck
602471,2006-04-13,7000,46238.0,66842.0,DebtCon,Office,4.0,0.0,0.0,90.38040908,3.0,11.0,36.30952679,Offer Small Pickup Truck
769769,2015-10-20,20700,0.0,64980.0,CarImp,Office,6.0,0.0,0.0,112.6358603,1.0,5.0,17.69314418,Offer Small Pickup Truck
818041,2007-06-12,9000,50170.0,64309.0,DebtCon,Mgr,7.0,0.0,3.0,120.4312261,2.0,11.0,39.97548983,Offer Small Pickup Truck
555370,2005-11-21,6100,47604.0,54966.0,CarImp,Other,5.0,0.0,0.0,70.69532973,0.0,18.0,24.76674453,Offer Small Pickup Truck
187093,2019-03-13,28000,86600.0,127000.0,DebtCon,ProfExe,6.5,0.0,4.0,234.3666667,5.0,35.0,0.0,Offer Small Pickup Truck
63228,2019-08-15,30300,109859.0,153240.0,DebtCon,ProfExe,10.0,0.0,0.0,172.6879798,0.0,17.0,34.54949648,Offer Small Pickup Truck
842602,2012-01-28,15000,73500.0,105000.0,DebtCon,Other,1.0,0.0,2.0,205.9333333,2.0,25.0,0.0,Offer Small Pickup Truck
738533,2005-02-21,3500,19400.0,20494.0,CarImp,Other,5.0,0.0,0.0,95.93333333,0.0,9.0,0.0,Offer Small Pickup Truck
167897,2015-03-14,19800,51454.0,68073.0,CarImp,Office,1.0,0.0,0.0,130.9747908,0.0,17.0,32.30494412,Offer Small Pickup Truck
144499,2011-09-29,14800,64365.0,85272.0,DebtCon,Other,0.0,1.0,0.0,242.552368,2.0,26.0,29.81963439,Offer Small Pickup Truck
199194,2008-08-20,10600,82894.0,124359.0,CarImp,Other,7.0,0.0,0.0,0.0,0.0,0.0,40.32588532,Offer Small Pickup Truck
819422,2014-03-05,17900,70046.0,135917.0,DebtCon,Self,1.0,1.0,2.0,138.0110083,0.0,16.0,38.2892023,Offer Small Pickup Truck
397680,2005-02-19,3400,37000.0,52000.0,CarImp,Office,2.0,0.0,1.0,183.2999156,0.0,6.0,0.0,Offer Small Pickup Truck
929053,2013-06-15,16800,50445.0,71711.0,DebtCon,Other,5.0,0.0,0.0,71.23076169,5.0,18.0,40.58291348,Offer Small Pickup Truck
875136,2019-12-26,33200,195971.0,298682.0,DebtCon,Other,29.0,0.0,0.0,138.5666478,0.0,22.0,39.88756232,Offer Small Pickup Truck
171176,2021-03-06,68000,191000.0,288000.0,DebtCon,Self,11.0,0.0,0.0,218.1,3.0,25.0,0.0,Offer Small Pickup Truck
956757,2010-03-27,12600,49986.0,67896.0,DebtCon,Mgr,3.0,0.0,0.0,190.1599072,1.0,17.0,29.26631718,Offer Small Pickup Truck
960976,2013-10-31,17300,20798.0,37980.0,0,Office,2.0,0.0,0.0,219.3093648,0.0,16.0,37.76321101,Offer Small Pickup Truck
646179,2021-03-04,66500,64423.0,143341.0,CarImp,Office,9.0,0.0,0.0,113.9844467,0.0,11.0,39.82143975,Offer Small Pickup Truck
427311,2015-12-31,21000,90425.0,97741.0,DebtCon,ProfExe,1.0,0.0,0.0,123.9728061,0.0,20.0,33.56414529,Offer Small Pickup Truck
281915,2018-09-16,26600,78491.0,121598.0,DebtCon,Other,4.0,1.0,0.0,84.58301005,1.0,33.0,41.34234309,Offer Small Pickup Truck
974120,2016-04-25,21600,59219.0,98111.0,CarImp,ProfExe,18.0,0.0,0.0,626.7713928,1.0,23.0,21.24168423,Offer Small Pickup Truck
527685,2007-07-12,9000,53177.0,56782.0,CarImp,Other,9.0,0.0,0.0,106.500537,3.0,33.0,40.0841755,Offer Small Pickup Truck
19083,2015-12-21,21000,86545.0,118000.0,CarImp,Mgr,9.9,0.0,0.0,121.7666667,2.0,24.0,0.0,Offer Small Pickup Truck
318795,2019-03-23,28100,112564.0,162129.0,DebtCon,ProfExe,7.0,0.0,0.0,115.564462,2.0,26.0,33.09168147,Offer Small Pickup Truck
40225,2017-07-19,24000,35000.0,0.0,DebtCon,Self,3.0,1.0,0.0,177.5,0.0,16.0,0.0,Offer Small Pickup Truck
61187,2009-03-10,11300,46120.0,52911.0,CarImp,Mgr,19.0,0.0,0.0,229.4415778,1.0,17.0,36.33481436,Offer Small Pickup Truck
442173,2015-05-21,20000,60336.0,132430.0,DebtCon,Other,25.0,1.0,0.0,258.6666667,1.0,21.0,0.0,Offer Small Pickup Truck
87210,2021-02-11,60000,86573.0,159920.0,DebtCon,ProfExe,7.0,0.0,5.0,332.7333333,3.0,22.0,0.0,Offer Small Pickup Truck
817200,2005-07-04,5100,85583.0,115341.0,CarImp,ProfExe,7.0,0.0,0.0,177.9582551,1.0,28.0,26.25797013,Offer Small Pickup Truck
574630,2014-05-06,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0,247.545271,0.0,27.0,21.46927181,Offer Small Pickup Truck
168568,2008-05-01,10100,72136.0,89437.0,DebtCon,0,5.0,0.0,0.0,205.7371252,0.0,15.0,30.79876353,Offer Small Pickup Truck
376781,2020-06-24,40000,159000.0,225000.0,CarImp,Self,5.0,0.0,0.0,6.133333333,8.0,3.0,0.0,Offer Small Pickup Truck
855405,2012-09-12,15800,58100.0,83000.0,DebtCon,ProfExe,2.0,1.0,1.0,284.0666667,4.0,27.0,0.0,Offer Small Pickup Truck
705786,2017-03-21,23300,103783.0,132612.0,DebtCon,Sales,1.0,0.0,0.0,120.3479666,0.0,19.0,203.3121487,Offer Small Pickup Truck
67206,2013-08-30,17000,98451.0,138012.0,DebtCon,Office,3.0,0.0,0.0,120.2389346,2.0,15.0,33.95359392,Offer Small Pickup Truck
648271,2007-05-23,8800,73765.0,93917.0,DebtCon,Other,15.0,0.0,0.0,128.8533018,4.0,15.0,24.49119861,Offer Small Pickup Truck
843850,2015-02-18,19600,64000.0,90000.0,DebtCon,Mgr,9.0,0.0,0.0,195.8,2.0,19.0,0.0,Offer Small Pickup Truck
184200,2012-08-03,15600,62582.0,131510.0,DebtCon,Self,2.0,0.0,2.0,122.6040529,1.0,17.0,38.5882224,Offer Small Pickup Truck
651511,2016-01-14,21100,91479.0,127110.0,DebtCon,Office,25.0,0.0,0.0,279.4682367,3.0,16.0,33.07852222,Offer Small Pickup Truck
856350,2018-06-14,25900,21852.0,57518.0,CarImp,Other,2.0,0.0,0.0,80.16847942,2.0,11.0,31.98368604,Offer Small Pickup Truck
863276,2019-07-12,29900,73506.0,115000.0,DebtCon,Mgr,11.0,0.0,0.0,77.13333333,1.0,35.0,0.0,Offer Small Pickup Truck
453718,2018-03-11,25300,115226.0,153900.0,DebtCon,Office,6.0,0.0,0.0,303.0140835,2.0,36.0,41.71511069,Offer Small Pickup Truck
351096,2011-08-01,14500,100685.0,129840.0,CarImp,ProfExe,9.0,0.0,0.0,166.8463963,2.0,32.0,27.52722705,Offer Small Pickup Truck
190600,2005-07-16,5100,74071.0,97064.0,DebtCon,Other,0.0,0.0,0.0,121.0759726,2.0,9.0,36.40172955,Offer Small Pickup Truck
713141,2012-04-02,15200,0.0,67103.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.688958496,Offer Small Pickup Truck
963261,2020-01-06,33500,18934.0,42328.0,DebtCon,Mgr,5.0,0.0,0.0,38.69922722,0.0,6.0,34.22224671,Offer Small Pickup Truck
532526,2017-11-22,25000,95651.0,148280.0,DebtCon,ProfExe,21.0,1.0,0.0,154.5654328,0.0,24.0,42.69533127,Offer Small Pickup Truck
923552,2019-03-12,28000,68000.0,106000.0,CarImp,Other,6.0,0.0,0.0,114.7,11.0,21.0,0.0,Offer Small Pickup Truck
159118,2015-05-12,20000,135631.66,177000.0,CarImp,Mgr,8.0,0.0,0.0,321.6333333,0.0,17.0,0.0,Offer Small Pickup Truck
32758,2012-10-31,15900,19639.0,171350.0,CarImp,Self,8.0,0.0,0.0,311.3103604,0.0,26.0,26.87672986,Offer Small Pickup Truck
129906,2017-03-19,23300,71734.0,100072.0,DebtCon,ProfExe,6.0,0.0,7.0,122.7994431,0.0,21.0,34.53043859,Offer Small Pickup Truck
239393,2013-12-30,17500,23288.0,94904.0,DebtCon,ProfExe,8.0,0.0,0.0,145.1207368,0.0,20.0,29.67538222,Offer Small Pickup Truck
446166,2013-01-17,16200,53600.0,73500.0,DebtCon,Other,5.0,0.0,0.0,104.7333333,1.0,8.0,0.0,Offer Small Pickup Truck
61322,2007-03-27,8600,57727.0,70828.0,CarImp,Other,5.0,0.0,0.0,87.84531097,3.0,19.0,41.75352499,Offer Small Pickup Truck
935960,2019-10-29,31900,34498.0,82962.0,DebtCon,Other,0.0,0.0,0.0,285.2974893,0.0,16.0,41.15524125,Offer Small Pickup Truck
811024,2019-09-30,31200,15557.0,62847.0,DebtCon,Other,0.0,0.0,0.0,99.56044187,1.0,6.0,37.39411875,Offer Small Pickup Truck
279098,2008-02-28,10000,57068.0,72000.0,0,Other,12.0,0.0,0.0,257.7,0.0,27.0,0.0,Offer Small Pickup Truck
671787,2015-06-13,20000,9722.0,173518.0,CarImp,Mgr,21.0,0.0,0.0,89.21195484,2.0,20.0,31.12087741,Offer Small Pickup Truck
572526,2008-01-18,9900,54961.0,70609.0,DebtCon,Mgr,6.0,0.0,4.0,105.9346916,2.0,11.0,40.70254787,Offer Small Pickup Truck
707332,2013-12-10,17500,17889.0,94453.0,DebtCon,Other,19.0,0.0,0.0,244.3562274,2.0,41.0,35.74477089,Offer Small Pickup Truck
970267,2013-02-08,16300,43500.0,69875.0,DebtCon,ProfExe,5.0,0.0,0.0,245.5333333,3.0,32.0,0.0,Offer Small Pickup Truck
191447,2012-10-27,15900,71841.0,96424.0,CarImp,Office,10.0,0.0,0.0,111.4372511,0.0,11.0,36.95496961,Offer Small Pickup Truck
302571,2020-07-05,40500,66895.0,113770.0,DebtCon,Mgr,14.0,0.0,0.0,188.1404168,0.0,22.0,38.08532813,Offer Small Pickup Truck
815306,2014-09-05,18600,51936.0,75278.0,DebtCon,ProfExe,3.0,0.0,0.0,199.8017542,0.0,21.0,36.99564584,Offer Small Pickup Truck
921912,2015-11-19,20900,30517.0,58756.0,DebtCon,Other,0.0,0.0,0.0,222.0379946,0.0,12.0,40.42166884,Offer Small Pickup Truck
636981,2016-02-21,21300,98507.0,125539.0,CarImp,Mgr,0.0,0.0,1.0,311.3257037,0.0,19.0,42.22721497,Offer Small Pickup Truck
662620,2019-09-06,30800,29226.0,44735.0,DebtCon,Other,1.0,0.0,0.0,66.24471976,0.0,7.0,13.78396544,Offer Small Pickup Truck
382963,2013-09-23,17100,91502.0,113251.0,DebtCon,Other,18.0,0.0,0.0,289.9544006,0.0,16.0,24.45832061,Offer Small Pickup Truck
242417,2010-07-13,13000,53951.0,70095.0,CarImp,Other,28.0,0.0,3.0,212.3869245,1.0,24.0,36.72874424,Offer Small Pickup Truck
883540,2009-10-25,12100,29097.0,72647.0,DebtCon,Other,8.0,0.0,0.0,109.5148794,1.0,22.0,45.30476057,Offer Small Pickup Truck
122019,2016-09-16,22400,74553.0,102373.0,DebtCon,Other,18.0,0.0,0.0,206.5813951,1.0,12.0,40.84802282,Offer Small Pickup Truck
200468,2019-10-09,31500,16800.0,0.0,DebtCon,0,12.0,1.0,2.0,110.6333333,4.0,20.0,0.0,Offer Small Pickup Truck
279680,2019-10-27,31800,226152.0,283022.0,DebtCon,ProfExe,4.0,0.0,1.0,209.2973763,0.0,29.0,15.73414368,Offer Small Pickup Truck
203373,2019-02-24,27900,137006.0,207997.0,CarImp,ProfExe,5.0,0.0,0.0,194.0931469,1.0,28.0,36.90607515,Offer Small Pickup Truck
44026,2013-09-05,17100,19126.0,88969.0,DebtCon,Other,21.0,0.0,0.0,225.7062879,2.0,41.0,38.89637818,Offer Small Pickup Truck
66939,2014-11-26,19000,46300.0,72000.0,DebtCon,ProfExe,5.0,1.0,1.0,215.0333333,6.0,24.0,0.0,Offer Small Pickup Truck
688481,2005-05-31,5000,0.0,52000.0,CarImp,Other,0.0,0.0,1.0,285.3333333,0.0,6.0,0.0,Offer Small Pickup Truck
267061,2008-03-12,10000,62000.0,80000.0,DebtCon,Other,5.0,0.0,1.0,97.4,4.0,30.0,0.0,Offer Small Pickup Truck
780958,2015-11-29,20900,55000.0,79900.0,CarImp,Other,2.5,0.0,0.0,45.63113553,1.0,14.0,0.0,Offer Small Pickup Truck
241581,2020-09-25,43900,5149.0,67021.0,CarImp,Office,0.0,0.0,0.0,317.4093049,0.0,18.0,16.14568887,Offer Small Pickup Truck
953829,2009-07-21,11900,71000.0,87000.0,DebtCon,Mgr,20.0,0.0,0.0,238.4666667,11.0,24.0,0.0,Offer Small Pickup Truck
572222,2018-04-05,25500,143881.0,178914.0,DebtCon,ProfExe,7.0,0.0,0.0,323.0225718,0.0,35.0,37.57582197,Offer Small Pickup Truck
902139,2014-11-06,18900,103130.0,120119.0,DebtCon,Other,7.0,0.0,0.0,292.7517427,1.0,19.0,30.68168891,Offer Small Pickup Truck
428977,2018-08-08,26300,189302.0,249773.0,DebtCon,Other,7.0,0.0,0.0,106.6093074,1.0,26.0,42.7693867,Offer Small Pickup Truck
723915,2016-12-03,22700,93542.0,99198.0,CarImp,0,6.0,0.0,0.0,0.0,0.0,0.0,30.08034344,Offer Small Pickup Truck
152496,2007-08-27,9300,21138.0,30700.0,DebtCon,Other,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer Small Pickup Truck
414258,2009-08-12,12000,63019.0,74204.0,DebtCon,Office,6.0,0.0,0.0,98.59173833,2.0,14.0,24.49043836,Offer Small Pickup Truck
956028,2019-05-06,28500,84908.0,108385.0,DebtCon,Office,10.0,0.0,0.0,384.2850469,0.0,45.0,41.34201094,Offer Small Pickup Truck
797266,2008-04-03,10000,91000.0,110000.0,DebtCon,Other,16.0,1.0,3.0,123.7666667,2.0,22.0,0.0,Offer Small Pickup Truck
531914,2021-03-31,81400,22344.0,108280.0,CarImp,0,25.0,0.0,0.0,148.1149935,0.0,14.0,34.28574143,Offer Small Pickup Truck
549501,2020-04-01,36400,204419.0,268745.0,DebtCon,ProfExe,4.0,0.0,0.0,267.920922,0.0,31.0,32.74759312,Offer Small Pickup Truck
147357,2017-12-04,25000,57459.0,96000.0,DebtCon,Other,16.0,0.0,1.0,133.7666667,0.0,30.0,0.0,Offer Small Pickup Truck
229740,2006-11-17,8100,81322.0,97823.0,DebtCon,ProfExe,3.0,0.0,0.0,118.468506,0.0,25.0,32.71677759,Offer Small Pickup Truck
310746,2018-04-27,25600,240092.0,263958.0,CarImp,Self,5.0,1.0,0.0,245.6794706,2.0,51.0,38.97353933,Offer Small Pickup Truck
839149,2019-04-10,28300,0.0,29512.0,CarImp,Other,24.0,0.0,0.0,78.10906973,2.0,14.0,30.51328344,Offer Small Pickup Truck
397362,2020-04-12,36800,125894.0,172184.0,DebtCon,Office,11.0,0.0,1.0,214.7311603,1.0,33.0,43.84754372,Offer Small Pickup Truck
502551,2012-10-07,15900,52012.0,105877.0,CarImp,Other,0.0,0.0,2.0,50.53156169,1.0,10.0,40.39225654,Offer Small Pickup Truck
542117,2010-01-04,12300,92573.0,119325.0,DebtCon,ProfExe,2.0,1.0,2.0,157.6206429,0.0,33.0,34.77510251,Offer Small Pickup Truck
343794,2017-03-23,23300,88825.0,104609.0,CarImp,0,8.0,0.0,0.0,0.0,0.0,0.0,28.01323884,Offer Small Pickup Truck
249860,2012-07-16,15600,0.0,66837.0,0,0,9.0,0.0,0.0,94.69068521,0.0,15.0,26.32256955,Offer Small Pickup Truck
179706,2021-02-26,65200,71061.0,141666.0,CarImp,Office,10.0,0.0,1.0,134.6809067,0.0,11.0,43.56886383,Offer Small Pickup Truck
712448,2008-06-03,10200,16322.0,86505.0,DebtCon,Other,8.0,0.0,0.0,259.1638196,0.0,14.0,21.25349814,Offer Small Pickup Truck
840669,2013-11-23,17400,45861.0,61256.0,DebtCon,Other,7.0,0.0,0.0,132.0192267,3.0,48.0,30.18656747,Offer Small Pickup Truck
388461,2011-02-04,13700,70763.0,78449.0,DebtCon,Office,12.0,0.0,0.0,271.6567242,5.0,36.0,40.56198365,Offer Small Pickup Truck
101466,2011-02-01,13700,74015.0,113766.0,DebtCon,Other,7.0,0.0,0.0,75.89241528,2.0,14.0,36.39536633,Offer Small Pickup Truck
842576,2005-04-12,4400,0.0,60250.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer Small Pickup Truck
418344,2011-04-18,14000,0.0,42500.0,DebtCon,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Offer Small Pickup Truck
213907,2010-02-16,12500,53060.0,67500.0,DebtCon,Office,16.0,0.0,5.0,183.6333333,0.0,15.0,0.0,Offer Small Pickup Truck
622419,2016-10-21,22500,62137.0,95708.0,DebtCon,Office,4.0,0.0,0.0,187.1661489,0.0,16.0,37.46041757,Offer Small Pickup Truck
132113,2006-06-26,7400,0.0,54138.0,CarImp,0,1.0,0.0,0.0,0.0,0.0,0.0,12.21967996,Offer Small Pickup Truck
369730,2015-02-20,19600,94419.0,123705.0,DebtCon,Self,19.0,0.0,2.0,92.7393804,0.0,22.0,84.37903408,Offer Small Pickup Truck
188707,2007-05-08,8800,108608.0,0.0,DebtCon,Mgr,0.0,0.0,6.0,253.4717586,4.0,23.0,0.0,Offer Small Pickup Truck
