MACHINE_ID,REPAIR_DATE,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,ACTION
5942721,2020-07-30,-1.0377699,-2.0146245,-2.8882251,-3.5703912,-3.6083383,-2.945215,-2.1347385,-1.7403114,-1.4588089,-1.1900927,Test HVAC
2589234,2010-02-28,0.14113186,-2.1019768,-3.3978146,-4.3239179,-4.3238024,-3.6989914,-2.8345089,-1.8100185,-1.5476293,-1.1321221,Run at 25% Capacity
2081974,2020-10-26,1.5574796,1.0370845,0.27094713,-0.45029035,-0.92390555,-1.3745512,-1.6678011,-1.78096,-1.728177,-1.332878,Test HVAC
7850175,2008-10-30,1.3841956,-0.06044801,-2.394538,-4.1902669,-4.3993817,-3.7595331,-2.6414774,-1.8756642,-1.7152337,-1.0112309,Turn Off Machine
3137210,2019-07-09,0.036281464,-0.90162133,-1.5133603,-1.7905145,-2.2333045,-2.3953321,-2.1627791,-1.7013381,-1.1169625,-0.56614837,Test Electrical
8593435,2020-03-06,1.524654,0.71117259,-0.14411993,-1.2105088,-2.1744911,-2.8379505,-3.116042,-3.0560936,-2.724066,-2.2576841,Test Power Source
4552380,2010-10-19,-2.5370113,-4.1555058,-4.2197147,-4.2550193,-3.1889112,-1.9616248,-1.5383756,-1.1586487,-0.4642249,-0.22794914,Run at 25% Capacity
7461288,2015-12-21,-0.16537464,-1.929078,-2.8995287,-3.9734129,-4.2878029,-3.3540238,-2.0946108,-1.6521446,-1.2316507,-0.4767514,Check Belts
3942370,2011-11-17,-1.7153514,-4.0860048,-4.2966071,-4.3135223,-3.8943859,-3.2956645,-1.8966871,-1.3757859,-1.1560076,-0.49257343,Run at 50% Capacity
8485808,2018-08-03,-0.62046693,-1.2040019,-1.6881012,-2.2128326,-2.494409,-2.9397153,-2.8167414,-2.6968279,-2.435628,-1.8682976,Check for Misalignment
4153945,2008-06-22,-0.028529653,-2.2894919,-3.5497331,-4.0145795,-4.0569888,-3.8601004,-2.9281132,-1.8204221,-1.4220069,-1.0627334,Turn Off Machine
4138543,2017-12-05,-0.066623235,-1.2938914,-2.0971311,-2.4596622,-2.6335327,-2.5612185,-2.4838252,-2.2305365,-1.7475551,-1.1893743,Check for Misalignment
134952,2021-01-28,0.36578555,-0.3071344,-0.9138909,-1.391208,-1.6621416,-1.9159835,-2.0011877,-1.9974961,-1.9975967,-1.7621695,Test HVAC
8964154,2021-05-29,0.72616278,0.29629341,-0.2970167,-0.69176077,-0.98861447,-1.2148277,-0.96660887,-0.65032393,-0.41043535,-0.39630598,Test HVAC
9360987,2014-01-08,-0.82245241,-2.3404799,-3.0103623,-3.5973387,-4.1413836,-4.1576333,-3.370609,-2.0069403,-1.3411009,-1.0129427,Check Bearings
686284,2013-10-20,-1.6634883,-3.260267,-4.0240706,-4.4700447,-4.1628176,-3.5507235,-2.2475389,-1.2851141,-1.0909247,-0.51924359,Check Bearings
3629759,2014-12-04,-1.2890257,-4.3287151,-4.5555823,-4.3213556,-3.3287288,-2.1478228,-1.6475159,-1.3149565,-0.48703522,-0.3117584,Check Bearings
4785865,2012-01-02,-0.40917033,-2.2231151,-3.3253648,-4.2157762,-4.0498837,-3.3541915,-2.235273,-1.6152778,-1.2307348,-0.63754362,Run at 50% Capacity
3349024,2009-09-13,-1.2742129,-3.8014779,-3.9857084,-4.2351855,-3.3230438,-1.861219,-1.3311155,-1.225749,-0.36671675,0.2516935,Run at 25% Capacity
6062808,2009-02-24,-1.3487608,-2.1867986,-2.4465862,-3.0312269,-3.2072113,-3.2883619,-3.0556165,-2.5994067,-2.0973015,-1.4791096,Review Capacity
6895197,2016-06-06,-0.72699313,-2.4050497,-3.6501735,-4.2802544,-4.3070942,-3.8541794,-3.1736382,-2.2023526,-1.6065645,-1.2960328,Check Belts
1026760,2014-06-08,-2.2216254,-3.6808543,-4.3342249,-4.71606,-4.1135102,-2.7028896,-1.6245495,-1.3754745,-0.89076557,-0.22794787,Check Bearings
9342116,2012-03-05,-0.15483108,-0.78726999,-1.181543,-2.1826137,-2.8064219,-2.9791029,-2.835285,-2.3947017,-2.0209564,-1.4236156,Run at 50% Capacity
6720904,2010-02-02,-1.5295431,-3.4622691,-4.0119335,-4.0119255,-3.8178544,-3.5080959,-2.5328478,-1.6522293,-1.5349393,-1.165463,Run at 25% Capacity
8030572,2011-10-12,-0.1650982,-3.0051926,-3.9646004,-4.4511639,-4.0934758,-2.7330049,-1.8383842,-1.5791314,-0.75832546,-0.17333817,Run at 50% Capacity
5085779,2019-02-02,-0.66399794,-0.99004667,-1.4230079,-1.6795545,-1.950039,-2.1284289,-2.0600854,-1.8937802,-1.4993863,-1.0429039,Check for Misalignment
9069977,2010-01-23,-0.84069369,-2.9449639,-4.0294559,-4.1438738,-3.5336765,-2.6453193,-1.8538446,-1.6290471,-1.0756727,-0.45571711,Run at 25% Capacity
9539419,2020-07-02,0.60974755,-0.59312057,-1.5766191,-2.1988053,-2.7602317,-3.105167,-2.9723683,-2.4435281,-1.8109662,-1.325424,Test HVAC
5138393,2010-11-12,-0.73351982,-2.9371334,-3.9803002,-4.1223966,-3.6094824,-2.9867639,-1.8513622,-1.4325221,-1.2333528,-0.57832477,Run at 25% Capacity
7777815,2009-04-11,-0.77472407,-2.206744,-2.992541,-3.3719756,-3.2046762,-3.1012278,-2.7046349,-2.1873153,-1.6026553,-1.1424067,Review Capacity
7342565,2021-01-29,0.15943586,-0.52696733,-1.5464526,-2.2347458,-2.7212964,-3.123542,-3.0129221,-2.8771066,-2.3736014,-1.8048032,Test HVAC
7905229,2014-12-24,-1.8545325,-3.6652235,-3.82119,-3.8922529,-3.3851264,-2.6627421,-1.6632735,-1.5785988,-1.5577959,-0.77244513,Check Bearings
9207827,2010-05-13,1.839039,1.7976683,-0.11297427,-1.885214,-3.2643023,-4.3316214,-3.6726918,-2.4199281,-1.6669673,-1.4861344,Run at 25% Capacity
9281593,2013-07-06,0.78714347,-0.82152834,-1.9829103,-2.7562572,-3.4244871,-3.3130269,-2.446351,-1.7135202,-1.6100556,-1.1170994,Run at 75% Capacity
6907531,2021-06-12,0.95575993,0.80078582,0.21802391,-0.42582313,-0.81950442,-1.2192749,-1.3232381,-1.1155252,-0.73558974,-0.43561401,Test HVAC
1053671,2019-02-26,0.069392701,-1.0861463,-1.8016474,-2.4980482,-2.9734555,-2.9832432,-2.6272222,-2.2962525,-1.7157207,-1.1193919,Check for Misalignment
9005644,2011-05-02,0.90532755,0.19085419,-1.8529375,-3.1487453,-4.1610334,-4.2728882,-2.990647,-2.2475584,-1.7012546,-0.66161417,Run at 50% Capacity
8115193,2013-03-23,-0.80947514,-1.9510606,-2.3706188,-3.0722495,-3.7454227,-3.7695019,-3.2746628,-2.341128,-1.6234998,-1.55148,Run at 75% Capacity
3086267,2010-09-22,-1.725662,-4.227293,-4.5698919,-4.7061539,-3.3969847,-2.1764059,-1.7152099,-1.1923931,-0.32269991,-0.131212,Run at 25% Capacity
5105669,2011-11-14,-1.3302442,-2.6568221,-3.2129902,-3.9564746,-4.1770585,-3.8058029,-2.7994951,-1.6137943,-1.2085703,-0.93255445,Run at 50% Capacity
3310039,2010-08-30,0.13650471,-1.4879823,-2.6733371,-3.8120807,-4.523329,-4.1809104,-3.3180449,-1.7301075,-1.1301968,-0.85444656,Run at 25% Capacity
6162437,2013-09-15,-0.4587831,-2.8085947,-4.1795065,-4.6488263,-4.0316416,-3.1480315,-2.0243684,-1.6448392,-1.4079304,-0.49289792,Check Bearings
503138,2019-03-07,0.51085198,-0.32724496,-0.9853415,-1.8012236,-2.4631409,-2.8746585,-2.8509426,-2.5824739,-2.3140911,-1.8573195,Test Electrical
5218643,2019-05-09,-0.13855709,-1.4562656,-1.9827127,-2.8105108,-3.2833917,-3.3204336,-3.0940027,-2.6657599,-2.1972459,-1.6789236,Test Electrical
1512121,2009-02-02,-0.79563068,-1.3339586,-1.3963518,-1.9075847,-2.1438741,-2.3553148,-2.1016467,-1.8439422,-1.7428545,-1.4607007,Review Capacity
9234124,2011-01-12,-1.309953,-3.5763162,-4.4419684,-4.3741299,-4.126832,-3.2016265,-1.789365,-1.1737203,-0.94316699,-0.12255972,Run at 50% Capacity
8030183,2010-05-17,-1.1477325,-4.127337,-4.4913036,-4.5685931,-3.6340024,-2.2735266,-1.649642,-1.4112163,-0.53255491,-0.19512459,Run at 25% Capacity
60757,2015-04-14,0.44832651,-1.3549117,-3.122151,-4.4075432,-4.350894,-3.4718804,-2.3283286,-1.8397655,-1.6268466,-0.85469478,Check Belts
6305044,2019-01-13,-0.63785107,-1.0233017,-1.2453702,-1.728797,-1.8188435,-1.9942036,-2.0491028,-1.9509632,-1.8366409,-1.5286927,Check for Misalignment
7451558,2021-07-26,-0.50788424,-1.0978779,-1.4860347,-1.808509,-2.039048,-2.2277959,-2.1510439,-1.902754,-1.3431652,-0.93517462,Test HVAC
4459326,2009-07-09,-0.51724825,-1.4875808,-1.7657804,-1.844683,-1.6042312,-1.2697713,-0.75333524,-0.51591481,-0.36873496,-0.045290343,Review Capacity
4378665,2011-12-04,-0.90103295,-1.0187332,-0.71104465,-0.96246744,-0.62688276,-0.86106078,-0.61842517,-0.65304829,-0.6900561,-0.72677453,Run at 50% Capacity
8286716,2021-06-18,-1.761933,-2.0247783,-1.8007662,-1.9760097,-1.7470072,-1.8342437,-1.8444614,-1.9177899,-1.7841694,-1.7687583,Test HVAC
222128,2014-02-25,-0.29386734,-1.7426504,-2.697398,-3.6322342,-4.3144925,-4.2144297,-3.3425201,-1.9912545,-1.5323774,-1.4782184,Check Bearings
4981556,2020-09-24,1.3038186,0.85987006,0.18951022,-0.48469034,-0.92778586,-1.3003189,-1.662319,-1.8215978,-1.7524076,-1.263188,Test HVAC
4859450,2012-07-05,-1.0256347,-3.2634282,-4.1785911,-4.5624642,-3.5794626,-2.4012312,-1.8509974,-1.5588459,-0.60657253,-0.50709741,Run at 75% Capacity
8571062,2021-01-10,0.86186527,0.95843208,0.80309201,0.20994287,-0.31388944,-0.80943166,-1.0285778,-1.2762308,-1.5080637,-1.521927,Test HVAC
6469595,2010-08-08,-0.83580452,-1.7761779,-2.6536417,-3.3443608,-3.4918421,-3.7033073,-3.6019008,-3.0441114,-1.9441504,-1.4873447,Run at 25% Capacity
3216594,2017-09-07,-1.6717022,-2.2416176,-2.3937458,-2.9204781,-2.7108048,-2.6375899,-2.254347,-1.9327361,-1.5250185,-1.297922,Check for Corrosion
5986804,2010-05-22,0.57694647,-1.2026402,-2.7247036,-3.9443558,-3.791479,-2.9867922,-2.1443129,-1.7548751,-1.575794,-0.8697569,Run at 25% Capacity
3012635,2015-08-08,0.16822367,-1.2737787,-2.7203673,-3.8899983,-4.6913648,-4.4152884,-3.2755974,-1.8324825,-1.4771168,-1.1603789,Check Belts
6519818,2010-09-18,-1.36025,-4.0909377,-4.400495,-4.2031166,-3.5367337,-2.3812928,-1.5230263,-1.187318,-0.42296004,-0.46819594,Run at 25% Capacity
6239607,2014-07-02,-1.1924331,-3.8391132,-4.4226029,-4.3729401,-3.7610692,-2.8992314,-2.0145126,-1.7600476,-0.84315843,-0.31889239,Check Bearings
9726545,2011-07-12,-0.33074015,-2.6847035,-3.9036189,-4.2326413,-3.8080959,-3.2122202,-2.2296249,-1.6347336,-1.4719326,-0.81975493,Run at 50% Capacity
5216340,2010-12-31,-1.1783194,-3.770774,-4.5823017,-4.4934992,-3.8517548,-2.6838572,-1.6797845,-1.5118202,-0.85356984,-0.20540145,Run at 50% Capacity
1370760,2021-11-04,-0.66984104,-1.4605902,-2.3477066,-2.7073706,-2.9467078,-3.4192341,-3.5494468,-3.4525861,-2.9278535,-2.3645814,Test HVAC
4856215,2013-06-10,0.13621207,-2.4004917,-2.7239204,-4.0494608,-3.8313702,-2.901519,-1.8809712,-1.3227074,-1.0932917,-0.14548586,Run at 75% Capacity
1795464,2014-03-21,-0.56612925,-2.0514475,-3.0258876,-3.5637756,-3.8184559,-3.6656755,-3.0608374,-2.046845,-1.6166727,-1.4941711,Check Bearings
2374237,2018-07-09,-0.66928726,-1.8164849,-2.3360364,-2.9187671,-2.8155268,-2.751649,-2.540845,-2.3495411,-1.9566949,-1.2511826,Check for Misalignment
9672942,2012-03-29,-0.82975204,-3.500824,-4.0468026,-4.4821725,-4.0067489,-2.7849862,-1.8147319,-1.586727,-0.73663574,-0.22871429,Run at 50% Capacity
3562923,2019-11-19,0.1931228,-0.45515109,-0.91388805,-1.4519712,-1.9066068,-2.5360864,-2.9565722,-2.9506539,-2.798484,-2.4375445,Test Power Source
962770,2020-02-21,0.67448409,-0.52213078,-1.6422435,-2.5888608,-3.0843157,-3.2317345,-2.980019,-2.5443987,-2.0886123,-1.5477825,Test Power Source
7791297,2012-12-06,0.11395926,-2.6109173,-4.0169895,-4.2334619,-3.8981375,-3.3576811,-2.022683,-1.4910204,-1.2843035,-0.52645335,Run at 75% Capacity
9165642,2016-03-16,-1.0129305,-2.1424162,-3.0731056,-3.544503,-3.976092,-3.715375,-3.2565734,-2.3246611,-1.4336943,-1.3066166,Check Belts
8695283,2014-03-09,-0.94111177,-3.3942359,-4.614447,-4.9324241,-3.798214,-2.467859,-1.6063391,-1.364196,-0.34781633,-0.04179774,Check Bearings
8458304,2010-08-15,-1.4292937,-2.7940759,-3.38159,-4.0369455,-3.9898896,-3.6460392,-2.9183973,-1.7270041,-1.2715263,-1.1837072,Run at 25% Capacity
6740512,2009-11-06,-0.033142722,-2.0876062,-3.5714528,-4.5925532,-4.2123289,-3.3687763,-2.2360251,-1.7662412,-1.5044703,-0.8154963,Run at 25% Capacity
8766031,2019-10-01,0.019208218,-0.63954435,-1.0382125,-1.6878329,-1.9963998,-2.4237347,-2.6128895,-2.4653206,-2.1244025,-1.7266907,Test Power Source
7075905,2014-04-18,-0.53734529,-2.4601406,-3.439948,-4.1649855,-4.1531461,-3.732796,-2.5073753,-1.7811886,-1.6703405,-0.96301367,Check Bearings
3130248,2012-03-18,-1.7002894,-3.8389927,-4.5284767,-4.1968684,-3.1846655,-2.0536575,-1.6164316,-1.3831424,-0.5359071,-0.33074274,Run at 50% Capacity
5715148,2020-05-03,-0.57673001,-1.4867184,-2.0752473,-2.6097688,-3.033043,-3.0141802,-2.534137,-1.9119069,-1.2901097,-0.97482651,Test HVAC
2537285,2021-01-06,0.48842865,0.51955974,0.14783186,-0.52695779,-0.69902338,-1.1678477,-1.4792324,-1.4400151,-1.1056039,-0.66396237,Test HVAC
809886,2021-01-11,0.79002614,0.672074,0.45971568,-0.052425509,-0.40344655,-0.69175597,-0.81511322,-0.9972424,-1.2745272,-1.3561953,Test HVAC
5839712,2015-02-14,0.1145602,-1.9310925,-3.4695476,-4.4008663,-4.0914188,-3.260208,-2.0598212,-1.474084,-1.2787356,-0.5739844,Check Belts
700934,2008-08-21,-1.2338991,-1.1443092,-2.5494328,-3.4061043,-3.7034544,-3.8947762,-3.7411429,-2.814092,-2.1140115,-2.0278217,Turn Off Machine
3060514,2014-10-27,-1.9490712,-3.8885545,-4.4141478,-4.6866825,-4.0883702,-2.60757,-1.4886505,-1.3385915,-0.61650409,-0.12208652,Check Bearings
8826686,2021-08-26,0.54503878,0.025151498,-0.90724637,-1.969788,-2.4997916,-2.92221,-3.1894711,-3.2235642,-2.7719422,-2.1886679,Test HVAC
7702487,2008-05-29,-1.167315,-3.8051477,-4.3736282,-4.3527538,-3.2785752,-2.2964717,-1.582364,-1.1580407,-0.30166002,-0.0680392,Turn Off Machine
5284855,2008-05-04,-0.65713662,-1.4969218,-2.0119899,-2.4230953,-2.6757808,-2.6018607,-2.1598373,-1.7090852,-1.688696,-1.4958077,Turn Off Machine
5027750,2019-02-28,0.98767207,-0.1139452,-0.95879877,-1.7635652,-2.4769656,-2.8205933,-2.8138381,-2.5911456,-2.2093444,-1.8191564,Check for Misalignment
2067615,2008-12-28,1.3203013,-0.68304079,-2.8271001,-3.7367837,-3.7904288,-3.6595366,-2.9537191,-1.9130206,-1.5746683,-1.2122076,Turn Off Machine
933327,2021-07-14,-0.30888644,-0.91400943,-1.1384312,-1.419396,-1.5205549,-1.8400398,-1.9844905,-1.901043,-1.6225713,-1.2289521,Test HVAC
9951743,2017-10-08,-0.40379961,-1.6033347,-1.9512464,-2.6096322,-2.494131,-2.6328366,-2.5074891,-2.3366655,-1.9077665,-1.2914394,Check for Corrosion
109781,2013-05-18,-1.3545995,-2.5843693,-3.3332183,-4.1953443,-4.1525413,-3.4558802,-2.3997512,-1.7614053,-1.5530148,-0.9779762,Run at 75% Capacity
342339,2021-09-22,0.84052001,0.52633365,-0.25188028,-1.2788202,-1.8891628,-2.4739896,-3.0214562,-3.2562806,-3.1096638,-2.6063945,Test HVAC
5130232,2009-05-09,-0.88942787,-2.0873716,-2.7141468,-3.2930313,-3.2656059,-3.1483832,-2.7970357,-2.3270002,-1.4381765,-0.82510525,Review Capacity
9314818,2009-06-14,0.89836727,0.23522148,-0.52919569,-1.3713957,-2.0195023,-2.5833537,-2.9742298,-2.9085316,-2.658612,-2.3414184,Review Capacity
9800832,2020-03-17,-0.96766009,-1.3091708,-1.5073257,-1.7866945,-2.0741428,-2.1353593,-1.9130741,-1.5422138,-1.1773525,-0.94309295,Test Power Source
3496881,2009-12-14,0.16658576,-1.473962,-3.3182818,-4.4021867,-4.4142058,-3.7049634,-2.8439457,-1.8223152,-1.6159481,-1.2276301,Run at 25% Capacity
4109561,2015-09-30,1.5770248,0.40683607,-1.7842967,-3.6705011,-3.7571094,-3.2485627,-2.5451579,-2.0066846,-1.0586026,-0.66002275,Check Belts
7368306,2008-06-10,-1.1011346,-2.5211165,-3.1602899,-3.5733069,-3.9120105,-3.8453806,-3.3264761,-2.1818494,-1.3490954,-1.1897909,Turn Off Machine
4108102,2016-05-13,-1.389282,-3.0775953,-3.7701652,-4.3014416,-3.7569409,-2.7648287,-1.9262873,-1.661889,-0.8996283,-0.57801741,Check Belts
9106332,2010-04-20,0.013091478,-1.3240625,-3.0019898,-4.5395,-4.2102764,-3.0856717,-2.1252499,-1.2650255,-1.2530951,-1.2774077,Run at 25% Capacity
5685750,2014-09-15,-1.0483032,-3.5620743,-4.0143044,-4.1414815,-3.6673844,-2.6412266,-1.7217889,-1.4822761,-1.040368,-0.32006686,Check Bearings
8054541,2020-02-16,0.050745916,-0.7912844,-1.3867073,-2.1778865,-2.7298621,-3.0150463,-3.0105134,-2.6324882,-2.1417393,-1.6634066,Test Power Source
8524141,2010-11-18,-1.6635438,-4.7319297,-4.4602899,-4.4034217,-3.3577488,-2.1079305,-1.6223415,-1.2632911,-0.27637853,-0.12681206,Run at 25% Capacity
6974648,2014-07-01,0.5930891,-0.041976477,-2.1108138,-3.0290305,-3.9725483,-3.9492257,-2.8643959,-2.1245385,-1.7193029,-0.95852218,Check Bearings
1191179,2019-12-13,-1.0581042,-2.0490535,-2.7128621,-3.0047132,-2.9193908,-2.7079212,-2.4178179,-2.078181,-1.6537159,-1.113781,Test Power Source
8248847,2014-09-07,1.0937027,-1.4575089,-3.2485674,-3.6521942,-2.8376152,-1.8467176,-0.76094939,-0.43083252,0.07208645,0.91580177,Check Bearings
4275202,2020-04-29,-2.0362134,-2.9359799,-3.6384007,-3.8920176,-3.801315,-3.216726,-2.4556097,-1.717345,-1.4945491,-1.3048594,Test HVAC
6197205,2020-08-03,-1.2288577,-2.0727685,-2.0039077,-2.3427969,-2.2728201,-2.2585042,-2.1787731,-1.7669283,-1.2429347,-0.82569148,Test HVAC
9353213,2017-10-05,0.45949141,-0.64191788,-1.6068745,-2.2817279,-2.5606702,-2.5378074,-2.3631303,-1.7904538,-1.1906174,-0.82736481,Check for Corrosion
8852133,2009-08-29,-0.28550651,-2.6341413,-3.2850519,-3.5210069,-3.5976275,-3.1983638,-1.9317541,-0.7489923,-0.52888998,-0.097141142,Run at 25% Capacity
8585331,2020-04-03,-0.84878196,-1.4054497,-1.8646752,-2.3289338,-2.5080224,-2.3682559,-1.9303198,-1.4310433,-1.1246807,-0.9184605,Test Power Source
9816692,2010-10-05,1.1271139,-1.2065369,-3.1685943,-4.2069201,-4.8648562,-3.8607197,-2.3131264,-1.9681859,-1.3289326,-0.23773078,Run at 25% Capacity
8424550,2018-12-10,0.24541873,0.0044751157,-0.0027803547,-0.14986302,-0.11283556,-0.1710399,-0.12469553,-0.10722304,-0.20262026,-0.051794472,Check for Misalignment
3601574,2009-11-07,1.0632306,-0.46552215,-2.5390243,-4.1766255,-4.4709185,-3.7375654,-2.2300581,-1.7197873,-1.6352435,-0.76148103,Run at 25% Capacity
6780958,2018-02-13,-0.11034098,-0.59798991,-0.83707169,-1.3389386,-1.6137235,-1.8744614,-2.0350954,-1.9471827,-1.8282146,-1.5551051,Check for Misalignment
6450738,2016-11-23,-0.295513,-1.2553902,-1.7417534,-2.3977693,-2.6116855,-2.7319358,-2.8624853,-2.6623403,-2.3160447,-1.926762,Check for Corrosion
9394886,2018-11-08,-0.8605615,-1.89049,-2.5033322,-2.9800564,-2.7765999,-2.4829101,-2.2243159,-1.8389329,-1.3204138,-0.77284705,Check for Misalignment
9808089,2009-01-03,1.2160099,-0.84273021,-2.4154943,-3.3909951,-4.0241634,-3.9252488,-2.7789486,-1.8327968,-1.6843221,-1.0005348,Turn Off Machine
239424,2013-10-26,-0.66769582,-2.5218919,-3.3048982,-4.3358287,-4.2516298,-3.4039001,-2.2919423,-1.8188258,-1.5277059,-0.84277604,Check Bearings
5527431,2015-02-27,3.6455819,1.1278206,-0.054703669,-1.9401705,-3.3069738,-3.9191063,-3.1070641,-1.771496,-1.4506722,-0.6712707,Check Belts
1224282,2021-05-11,1.6684548,1.6681677,1.2953143,0.62902126,-0.055669981,-0.65568106,-0.97311768,-1.302578,-1.6091217,-1.6520405,Test HVAC
9789013,2020-08-13,-0.11831121,-1.7916125,-2.3456744,-2.4613111,-2.5052657,-2.1778072,-1.3484322,-0.93678577,-0.81133871,-0.57516391,Test HVAC
4632512,2008-12-26,1.6745991,0.95989552,-0.79913156,-2.1473246,-3.5853458,-3.9687386,-2.9127219,-1.9037016,-1.7240939,-1.1817422,Turn Off Machine
9451960,2011-05-09,0.11221916,-1.9383937,-3.4110125,-4.2565552,-4.0315842,-3.1612936,-1.9996181,-1.6354646,-1.4034104,-0.65139189,Run at 50% Capacity
9749467,2014-07-28,1.8543989,0.61032223,-1.5934043,-2.7745496,-3.7723357,-3.9070353,-3.0067772,-1.9914111,-1.9501304,-1.3709781,Check Bearings
5806811,2017-04-16,-0.58815847,-0.93997519,-1.0541623,-1.4474155,-1.8023584,-1.9819761,-1.9600793,-1.7327413,-1.4539157,-1.098015,Check for Corrosion
3241570,2017-05-09,-0.84150524,-1.4423826,-2.0044937,-2.3727734,-2.7216699,-2.7604362,-2.6635205,-2.3921565,-1.5974477,-0.93842094,Check for Corrosion
6426322,2018-08-07,0.57102794,-0.6980133,-2.1426992,-3.2615823,-3.6508058,-3.4550115,-2.9785142,-2.5228404,-1.7835486,-1.1856692,Check for Misalignment
5433587,2021-10-01,0.087802344,-0.97624809,-2.0257971,-2.9366808,-3.4582074,-3.5162141,-3.1371953,-2.6048586,-1.9476653,-1.5064942,Test HVAC
2960012,2009-05-12,-0.52258227,-1.5352499,-2.3496009,-2.9358537,-3.0559574,-3.019011,-2.7746388,-2.6348671,-2.185871,-1.5499126,Review Capacity
772080,2009-12-12,-0.80248612,-2.6920245,-3.8617862,-4.4043297,-4.0648165,-3.0985593,-1.9524259,-1.6631676,-1.2462792,-0.57813084,Run at 25% Capacity
8166223,2011-05-08,-1.0545796,-2.5972415,-3.5523817,-4.141231,-4.158669,-3.7618066,-2.9320875,-1.7096348,-1.2530251,-0.92399325,Run at 50% Capacity
6765136,2021-03-17,-1.9829603,-2.7350943,-2.9236615,-3.0208088,-2.9044219,-2.5847936,-1.9672846,-1.4432616,-1.1202655,-0.96342279,Test HVAC
5235852,2019-05-15,0.20928239,-1.1110524,-2.0692792,-2.8415732,-2.961636,-2.9451527,-2.8473553,-2.6159055,-2.1308718,-1.504082,Test Electrical
8204094,2014-05-27,0.91357004,-0.17568824,-1.5210786,-2.8296015,-4.0929834,-4.3958262,-3.9059596,-2.8017667,-1.7079974,-1.464494,Check Bearings
9190285,2013-12-28,-1.8430397,-3.1750692,-3.849411,-4.1496238,-3.660958,-3.0257129,-2.183464,-1.6233171,-1.4366998,-1.1516778,Check Bearings
1752178,2009-01-16,0.87644323,1.0384789,0.84314545,0.21381208,-0.35719059,-0.78867067,-0.86903582,-1.1585331,-1.4501628,-1.6098691,Review Capacity
4989430,2010-11-05,-1.3033611,-2.8133339,-3.3257967,-4.0281318,-3.9220492,-3.3878717,-2.3225249,-1.8105691,-1.5608339,-1.0331883,Run at 25% Capacity
6495346,2011-07-13,-0.60407828,-2.6711798,-4.1895924,-5.3228758,-4.4492395,-2.7669938,-1.3224774,-1.4327447,-1.2987688,-0.20849362,Run at 50% Capacity
60579,2011-03-21,0.90603436,-0.40515305,-2.4321636,-3.7287736,-3.4501816,-2.4622121,-1.5545066,-1.5217507,-0.9791131,-0.42117283,Run at 50% Capacity
3590101,2018-04-30,0.64236874,-0.17186854,-0.8654991,-1.7881863,-2.4292814,-2.8184547,-2.8395613,-2.6479847,-2.33989,-1.7740965,Check for Misalignment
9171335,2020-10-15,1.7988414,1.3865043,0.69667211,-0.060867561,-0.66760505,-1.00994,-1.5050003,-1.8507219,-1.9295002,-1.9545649,Test HVAC
3434721,2011-03-23,-1.8937547,-1.2401733,-1.8160647,-4.2171074,-4.5754875,-4.1368561,-3.4093702,-2.3128148,-1.3325996,-0.53586942,Run at 50% Capacity
2219997,2018-04-25,-0.18781253,-0.8556181,-1.3964485,-2.0516284,-2.5046204,-2.600881,-2.3363573,-2.0063522,-1.4491468,-1.0193238,Check for Misalignment
6937139,2010-04-30,-1.537689,-2.5345109,-4.2405738,-5.250626,-4.8539298,-4.22323,-3.2002785,-2.3323304,-1.8174837,-1.0839451,Run at 25% Capacity
9710946,2009-06-19,1.5375483,1.4332603,0.89591029,0.12416439,-0.5406946,-0.92823585,-1.4011816,-1.6565075,-1.6075683,-1.1617325,Review Capacity
4306434,2011-06-09,1.5346993,-0.10239473,-2.3111383,-4.1857735,-4.5713903,-3.9667468,-3.1277396,-1.7904118,-1.4786094,-1.0251657,Run at 50% Capacity
4646279,2014-09-29,2.0378848,1.4402898,-0.75019301,-2.5079912,-3.8156937,-4.5120908,-3.6175638,-2.3037124,-1.7509209,-1.5154596,Check Bearings
1411741,2012-03-26,1.2751928,-0.6386225,-2.3481268,-3.4935458,-4.0424035,-3.4636532,-2.2910228,-1.8158522,-1.6250512,-0.55481621,Run at 50% Capacity
1235866,2019-12-23,1.2814335,0.53657962,-0.023169177,-1.0097572,-1.7720972,-2.30145,-2.672514,-2.5862446,-2.2484329,-1.9440589,Test Power Source
1584052,2010-05-05,0.61538473,-1.5536301,-3.2465417,-3.9415288,-4.0969005,-3.318656,-2.1789642,-1.6377213,-1.5528313,-0.66235479,Run at 25% Capacity
3639263,2008-06-14,1.0515095,-1.4143843,-3.8154717,-4.636199,-4.2405464,-3.4465328,-2.1348325,-1.4856319,-1.3491109,-0.49425221,Turn Off Machine
2948583,2013-01-24,-0.71600847,-3.0385392,-3.6306554,-4.0929343,-3.8759562,-2.7993779,-1.9386738,-1.6864873,-1.1186975,-0.39651933,Run at 75% Capacity
3660995,2009-02-22,-0.52318883,-1.9929359,-2.8361341,-3.176228,-3.0957553,-3.1058151,-2.9593113,-2.5304411,-1.7960639,-1.0198311,Review Capacity
6211596,2015-09-21,-1.5502768,-3.694742,-4.2377866,-4.3623863,-3.6625831,-2.957061,-1.7962437,-1.4873507,-1.1935033,-0.63479983,Check Belts
